"Id","Sales"
34246,4656.68
35102,5635.99
10278,4679.18
20550,4705.82
5142,5156.87
16270,4661.31
22262,4302.51
15414,4849.5
30822,4732.52
11990,5922.69
6,5616.14
11134,5442.15
8566,5610.81
862,5777.48
29966,4413.14
13702,6524.91
17126,5185.37
26542,7064.89
39382,5161.47
1718,6572.14
17982,4640.08
33390,4758.45
27398,4934.82
29110,5206.52
2574,7513.75
19694,4550.77
40238,4933.35
35958,5661.7
3430,4756.08
28254,4630.78
9422,4143.49
32534,5357.27
36814,5567.31
18838,4743.02
23118,5414.28
4286,4730.89
14558,7443.18
38526,7156.09
12846,6014.05
6854,5024.95
25686,6115.21
21406,4622.68
23974,5570.87
7710,5117.95
37670,6128.91
31678,4863.47
5998,5018.79
5143,6279.25
22263,5506.98
4287,5478.18
26543,9713.39
10279,5548.48
24831,8606.44
27399,4606.22
29111,6881.76
18839,7115.44
23975,7735.15
11135,7071.5
25687,8184.84
19695,6240.63
30823,7117.28
13703,8774.86
15415,4992.21
33391,4353.64
9423,3217.31
29967,6371.25
17983,6563.21
14559,11811.5
35959,7707.13
2575,9530.28
8567,6744.21
32535,7211.12
6855,7026.43
863,8342.68
3431,3569.08
39383,4552.01
23119,7185.73
21407,4583
20551,6233.69
40239,5946.3
16271,6561.95
7711,6598.14
37671,8366.13
12847,9075.14
28255,5744.96
31679,6746.81
5999,6578.42
36815,8617.37
35103,7509.34
17127,6934.36
1719,8404.38
11991,7932.33
34247,5710.78
7,7262.41
38527,10461.3
33392,4789.01
26544,10808.2
15416,5494.83
23120,7532.77
9424,4000.2
10280,5631.31
3432,4659.19
22264,5848.11
35960,7884.96
13704,8392.93
27400,5064.65
24832,8546.23
28256,6079.49
25688,8862.06
4288,5898.77
2576,10914.8
7712,6034.24
6856,6225.95
30824,5969.31
5144,5921.8
11136,7304.24
39384,4666.02
14560,13410.8
21408,5130.19
35104,7696.61
40240,5784.49
31680,5962.81
864,8524.15
20552,5587.7
8568,6047.98
23976,8075.37
29968,5680.88
36816,8368.93
38528,11103.1
17128,6179.86
34248,5951.2
16272,6577.71
29112,6311.15
8,7759.6
32536,6392.18
12848,8182.15
11992,7839.78
17984,5874.15
6000,6024.76
19696,5582.97
18840,6033.33
37672,8696.23
1720,9228.61
9425,3812.3
23121,5741.72
7713,3408.63
22265,4178.28
23977,5643.71
13705,5965.23
24833,5944.74
5145,3732.46
35105,5900.86
3433,4696.69
30825,3534.89
10281,4073.63
34249,4433.73
28257,4633.14
33393,4629.79
11137,5490.91
15417,5212.77
865,5698.19
35961,5535.29
25689,6322.45
27401,4893.56
4289,4240.61
39385,5042.39
38529,7830.04
20553,3513.15
36817,5788.07
2577,7586.17
29969,3571.07
32537,3722.39
37673,6076.87
19697,3441.28
14561,8331.2
21409,4722.52
12849,5706.93
40241,4619.38
18841,3604.13
31681,3512.23
16273,4527.83
26545,7663.31
29113,4223.02
17985,3662.09
8569,3600.12
11993,5404.18
1721,6308.41
6857,3502.28
6001,3553.51
17129,4005.8
9,5168.59
23122,5826.67
39386,3656.85
35106,5629.54
13706,6453.83
24834,5978.69
36818,5683.09
8570,5011.37
3434,3297.57
4290,3232.54
27402,3547.91
26546,7883.3
19698,4492
5146,4612.38
40242,3475.2
2578,7425.06
29970,4301.69
33394,3528.78
30826,4655.82
15418,3758.29
25690,6609.43
28258,3223.71
38530,7402.77
9426,2948.39
32538,5047.96
6002,4600.32
31682,4627.9
37674,6208.75
35962,5724.9
21410,3645.15
34250,3247.99
22266,3188.17
17130,5189.44
29114,4846.31
866,5686.21
16274,3430.35
7714,4721.72
14562,9642.91
10282,3244.53
18842,4601.27
17986,4628.17
6858,4675.91
1722,6492.47
11138,5590.53
23978,5976.98
20554,4716.03
10,5556.03
11994,5921.63
12850,6014.1
3435,3876.82
8571,5610.66
33395,4299.67
32539,5858.29
5147,5863.13
30827,5308.92
2579,9066.75
25691,7456.48
19699,4987.87
7715,5507.42
22267,5479.31
35107,7255.41
16275,6450.73
867,6879.38
23123,7097.79
9427,3239.05
28259,5751.15
10283,5231.12
29115,6285.23
4291,5372.56
21411,4311.52
34251,5880.65
11139,6709.34
17131,6485.37
36819,6959.24
26547,9450.29
18843,5335.84
13707,7448.03
39387,4022.55
37675,7184.96
11995,6826.4
6003,5435.39
14563,12313.2
23979,7087.1
40243,5715.38
20555,5192.03
35963,7014.88
29971,5250.74
15419,4835.5
6859,5500.82
38531,9290.37
12851,7034.39
27403,4393.51
17987,5591.21
24835,7211.45
11,6684.54
1723,7453.3
31683,5334.48
8572,7591.23
22268,5108.51
23124,7530.66
33396,4281.89
40244,5513.88
3436,3953.55
7716,6832.14
13708,9282.7
5148,6593.76
28260,5450.75
2580,11109.8
29972,6142.12
9428,3562.88
20556,6317.86
36820,8346.05
35964,8066.37
23980,7908.13
15420,4414.11
6860,6870.37
32540,7371.1
19700,6287.49
39388,4223.7
35108,7974.11
10284,5254.61
29116,7019.81
16276,5510.29
12,7909.17
21412,4276.11
4292,5323.12
11140,7654.61
17132,6901.21
12852,8881.75
26548,10612
868,8563.58
30828,6649.94
27404,4340.12
24836,8259.94
31684,6784.37
6004,6707.43
34252,5455.88
14564,11037
18844,6610.28
37676,8755.37
38532,11094.4
17988,6379.99
1724,9362.56
11996,8178.04
25692,8729.28
21413,3248.18
24837,7823.17
3437,3218.75
9429,2926.89
23981,7614.3
35109,7061
39389,3263.43
4293,4270.12
7717,6076.33
34253,4424.52
15421,4042
22269,4077.53
28261,4318.85
26549,10594.9
13709,7745.11
36821,7208.65
23125,7335.61
16277,4938.7
29117,6271.79
40245,4441.34
14565,11066.8
35965,7052.84
11141,7254.49
17133,7124.59
8573,6335.97
32541,6115.12
5149,5905.26
30829,5832.25
20557,5810.58
37677,7655.81
10285,4323.64
11997,7485.04
25693,8372.69
12853,7611.63
29973,5530.94
2581,9775.79
19701,5860.66
27405,3384.16
6861,5943.69
38533,9924.15
33397,3265.75
13,6971.08
1725,8072.67
869,7281.15
31685,5570.97
17989,6274.82
6005,5891.85
18845,6083.54
5150,6898.23
3438,5413.6
13710,9134.09
39390,5105.54
35110,7846.82
2582,10408.2
23982,9105.39
8574,8833.68
36822,8617.73
23126,7700.25
26550,10681.4
30830,7684.66
14566,10797.4
29974,7902.14
21414,5517.4
4294,5733.01
11142,7423.59
22270,5618.33
28262,5768.74
32542,8609.36
19702,7365.52
38534,10895.3
24838,8671.67
10286,5362.5
29118,7580.09
1726,9184.31
20558,7959.71
16278,6115.18
40246,5653.41
34254,5486.85
25694,9143.83
15422,5748.37
12854,8753.05
14,8744.94
18846,7676.9
870,8405.26
9430,4063.48
33398,4899.12
6006,8213.68
37678,8960.98
11998,8741.26
6862,7761.58
35966,8994.34
7718,7681.5
17134,7232.88
27406,5810.68
31686,7723.19
17990,8155.39
3439,4159.73
16279,5345.39
23127,6074.07
13711,5802
30831,3650.19
22271,4921.6
20559,3714.71
35111,6162.15
34255,4981.32
39391,3937.92
23983,6028.19
28263,5183.85
15423,4267.29
29975,3606.1
5151,4405.5
36823,5835.08
10287,4731.78
26551,8389.37
871,5907.04
11999,5660
1727,6864.43
4295,5252.16
35967,5779.5
2583,8440.7
8575,4048.62
11143,5688.56
18847,3808.97
19703,3614.51
38535,8777.75
24839,6153.78
29119,4689.94
27407,4254.45
17991,3707.51
17135,4334.09
40247,4876.82
14567,10983.9
25695,6769.58
33399,4047.07
15,5741.86
12855,5648.47
32543,4210.8
21415,4214.42
6863,3765.54
9431,3275.06
7719,3769.08
6007,3798.97
37679,6532.63
31687,3779.39
29976,3506.96
10288,3191.63
3440,3243.29
8576,4018.27
15424,3799.73
17136,4239.91
872,4821.13
5152,3990.03
35112,5042
28264,3309.07
32544,4011.89
17992,3635.1
20560,3598.88
23128,4844.94
29120,4257.33
21416,3462.04
2584,6150.64
22272,3126.49
11144,4817.79
6864,3716.03
26552,6131.43
36824,4872.71
24840,4819.9
27408,3480.67
33400,3352.26
39392,3539.04
40248,3491.17
4296,3178.58
31688,3730.83
35968,4849.06
23984,4854.62
12856,4848.13
9432,2859.38
16,4676.34
38536,6562.27
34256,3298.03
14568,6715.37
7720,3680.44
25696,5167.3
30832,3615.58
37680,5203.62
1728,5410.64
18848,3655.07
6008,3776.76
19704,3485.4
13712,5142.67
12000,4826.4
16280,3410.58
3441,4289.31
15425,4659.52
33401,4340.31
10289,4203.7
22273,4001.32
28265,4382.81
23129,5566.7
9433,3620.31
30833,4045.4
34257,4308.24
8577,4480.9
11145,5658.55
27409,4559.14
19705,3600.4
35113,5848.9
24841,5638.39
36825,5789.68
39393,4590.2
29121,4683.81
14569,8807.44
21417,4333.04
2585,8123.33
4297,4235.19
35969,5665.7
26553,8134.32
23985,5567.71
32545,4417.9
5153,4498.27
29977,3876.33
38537,8386.77
7721,4003.98
13713,6604.48
37681,6169.23
16281,4407.51
20561,3891.04
40249,4680.57
17137,4640.03
31689,3870.73
6865,4169.45
12857,6194.25
25697,6065.32
17,5453.63
1729,6251.38
18849,3930.46
6009,4239.64
17993,3980.71
12001,5744.78
873,5576.63
22274,6748.92
33402,4186.94
2586,13675.7
23130,10221.9
28266,7234.34
35114,10075.9
35970,9625.7
8578,8483.31
9434,3393.69
10290,6908.19
15426,4553.26
24842,10900.5
29978,7389.43
7722,8087.61
39394,4161.38
14570,19060.3
37682,10727.9
23986,10228.9
4298,7039.88
30834,8159.75
26554,14732.4
3442,3934.68
12858,10901.1
13714,11454.1
29122,8846.03
27410,4324.67
18850,8095.7
40250,7551.24
16282,7829.38
21418,4042.83
34258,7322.98
18,9348.48
11146,9847.43
17138,9656.97
36826,10134.7
874,10210.8
38538,14316.2
25698,11302.2
31690,7944.66
5154,8165.95
20562,7638.46
32546,8677.68
6866,8266.76
17994,8064.56
19706,7495.85
12002,10086.7
1730,11065.6
6010,7779.25
4299,7860.48
24843,10907.9
29123,9301.9
34259,7967.4
3443,7591.37
35115,10066.1
13715,13283.2
8579,10263.8
10291,7963.02
25699,11500.5
35971,10812.6
23131,9943.11
21419,7880.74
36827,10962.2
30835,8879.76
15427,9948.99
7723,9354.21
27411,8017.2
875,10510.8
38539,14360.8
2587,12886.5
16283,8929.99
20563,9020.63
37683,11579.2
22275,7470.95
11147,9899.29
28267,8101.73
32547,10233.6
17139,10163.3
19707,8517.19
9435,7019.05
33403,8004.59
40251,8950.74
14571,17096.6
31691,9197.9
17995,8686.24
12003,11416
23987,10895
12859,12442.9
5155,8605.3
6011,8963.81
26555,13459.7
18851,8784.74
1731,11485.1
39395,8607.24
29979,8305.55
19,10129.7
6867,9101.43
34260,6615.64
3444,5950.14
40252,6728.86
23132,9305.34
9436,5322.4
5156,6808.63
14572,20165.3
22276,6104.25
11148,8910.43
19708,6978.66
33404,6681.85
10292,6347.64
13716,11841.9
2588,13349
25700,11864.8
37684,11518.6
8580,7697.2
31692,7707.25
15428,7421.28
35116,9538.77
36828,10437.9
32548,7986.34
18852,7161.4
38540,14386
7724,7567.76
29980,6523.34
21420,6657.6
20564,6954.12
1732,11814.2
4300,6340.31
20,9607.75
35972,9909.14
28268,6639.88
17140,8276.48
24844,10445.7
16284,7026.83
27412,6937.17
17996,7032.4
26556,14361.1
6868,7328.2
12860,10618.8
30836,7337.16
876,10301.9
39396,6813.55
29124,7357.49
6012,6946.04
23988,10169.3
12004,9911.2
2589,12208.7
9437,4608.16
33405,5374.88
14573,13373
5157,6400.57
3445,5129.01
35117,7738.24
23133,7969.73
4301,6976.24
8581,6971.59
34261,7083.28
21421,5499.86
28269,7121.32
15429,6063.18
30837,6266.79
20565,6460.34
7725,6405.9
39397,5420.69
10293,7000.24
36829,8085.1
29125,6874.64
16285,7530.83
877,8090.65
31693,5953.76
22277,6801.4
17141,7433.95
35973,7673.71
26557,12956.6
38541,12615.1
18853,6260.42
13717,9906.16
24845,8554.95
40253,7326.89
6013,6167.52
1733,9029.21
11149,7901.72
25701,9193.16
32549,6762.02
23989,8148.74
17997,6292.4
19709,5988.3
29981,5752.49
27413,5518.72
12005,8348.07
6869,6402.31
12861,9222.15
21,7599.06
37685,8640.69
21422,3360.42
34262,3552.38
9438,3092.8
40254,3629.63
16286,3551.14
4302,3162.94
2590,5515.78
7726,3663.77
30838,3113.6
15430,3812.93
23134,3776.91
31694,3585.28
20566,2896.93
39398,3382.89
14574,6171.27
3446,3232.21
5158,2968.37
1734,5412.47
17142,3657.47
29982,3156.49
35118,3836.06
18854,3274.9
13718,5760.22
38542,6140.97
28270,3283.19
10294,3414.17
29126,3110.03
878,4191.12
26558,5993.42
32550,3510.73
22278,3118.7
8582,3463.72
17998,3570.55
24846,4431.52
33406,3293.03
6014,3571.09
23990,4926.47
35974,5012.48
6870,3278.62
37686,5457.8
12006,4897.45
22,4443.05
19710,3299.36
25702,5537.22
27414,3467.75
11150,3712.11
12862,4623.75
36830,4621.43
2591,7375.86
28271,5480.44
14575,8488.39
40255,5595.67
17143,5604.08
21423,3563.75
3447,3296.74
22279,5294.38
12007,6145.99
1735,6180.73
29983,4635.41
24847,6034.15
23991,5965.57
35975,6016.63
6015,4840.48
20567,4434.69
5159,5253.44
35119,6341.77
37687,6197.27
38543,7982.07
879,5749.69
6871,4824.06
16287,5837.65
27415,3615.33
15431,3844.97
26559,7789.08
12863,6651.23
29127,5711.57
13719,6779.95
33407,3512.14
39399,3496.69
17999,4804.46
23135,6145.56
34263,5507.14
25703,6284.85
30839,4762.73
8583,4995.07
36831,6006.78
32551,5107.55
31695,4660.6
10295,5232.98
18855,4707.07
9439,2880.8
4303,5222.89
19711,4397.72
23,5635.33
11151,5990.36
7727,4759.64
15432,2663.43
28272,2417.09
20568,3327.12
3448,2392.84
1736,5260.5
17144,3507.6
27416,2615.44
33408,2495.24
22280,2261.46
40256,2624.07
12864,4881.37
13720,5388.03
9440,2069.69
11152,4292.16
8584,3773.49
29128,3597.81
2592,5682.69
880,4509.25
38544,6184.46
6872,3497.67
35976,4595.97
34264,2449.31
39400,2770.7
10296,2236.41
23136,4269.15
7728,3452.87
25704,5076.69
23992,4452.09
14576,6339.3
4304,2236.69
5160,3333.13
30840,3403.84
18000,3158.85
37688,5212.55
21424,2500.23
35120,4597.37
24,4220.84
36832,4769.49
24848,4601.57
31696,3479.11
16288,2347.69
12008,4516.62
26560,5744.5
19712,3196.71
18856,3345.11
29984,3140.9
6016,3326.16
32552,3790.63
20569,7179.29
29129,7537.01
881,7943.91
28273,7940.14
10297,7956.8
27417,7137.54
39401,7247.96
23137,8307.57
21425,7333.48
22281,7720.99
2593,10350.4
8585,7555.51
23993,8422.28
33409,7202.17
5161,6891.85
19713,6939.71
24849,8648.54
9441,6183.82
35121,7968.92
13721,9671.81
40257,8431.62
29985,6363.38
14577,12478.5
34265,7979.05
16289,8539.83
15433,8032.45
35977,7942.64
26561,11438.6
30841,6852.23
36833,8084.78
17145,8137.92
7729,6885.82
4305,7702.16
25705,9263.52
1737,8698.76
31697,6593.6
11153,7809.04
25,7629.77
18857,7111.26
38545,10499.9
3449,6378.46
6017,6636.08
18001,7047.75
6873,6788.32
37689,8529.9
32553,7311.07
12009,8400.79
12865,9198.13
28274,8476.94
27418,7111.92
33410,7000.43
2594,16731.9
1738,12994.4
16290,8362
7730,8800.57
8586,9210.93
4306,8236.32
9442,5419.51
35122,11464.5
29130,9477.85
23138,11343.5
10298,8148.79
21426,6786.7
34266,8569.85
36834,11334.6
31698,8153.76
18002,8196.83
13722,12962.5
14578,21510
26,10998.5
24850,12026.9
3450,6277.39
15434,6900.62
39402,6976.49
882,11582
29986,8029.97
22282,7901.71
25706,12958.2
6874,8810.3
5162,8795.29
23994,11703.2
30842,8535.62
6018,8535.75
12866,12423.6
17146,9636
38546,17494.5
11154,11348.7
12010,12075.9
26562,17593.9
40258,8499.39
18858,8093.77
32554,9198.32
35978,11157
19714,7741.48
20570,8079.55
37690,12389.8
8587,9662.64
27419,6957.95
22283,9415.67
35123,9384.27
40259,9697.83
34267,9436.9
7731,8348.67
2595,11323.7
39403,6462.18
19715,7921.48
4307,9300.09
15435,6721.26
14579,12190.1
21427,6841.5
23139,9144.54
33411,6177.04
11155,8958.41
17147,8614.16
1739,10077.3
10299,9155.12
38547,11886.7
20571,8347.17
35979,9291.57
31699,8505.29
29987,7914.2
23995,9483.09
13723,10052.4
30843,8372.79
9443,5337.09
28275,9622.69
29131,9184.1
6019,8107.97
883,9552.75
3451,6332.36
16291,9982.18
32555,9440.3
6875,8468.49
25707,10174.3
26563,11682.3
18859,8335
36835,9672.41
5163,8280.77
12011,9343.77
12867,9922.81
18003,8077.54
37691,9806.56
27,8983.21
24851,9900.91
27420,6368.01
34268,5877.65
9444,5190
23140,6069.99
7732,4270.24
14580,10600
33412,6134.26
21428,6289.68
8588,4666.69
28276,5975.93
40260,6212.5
3452,5976.44
13724,7514.34
2596,9110.08
19716,3935.2
35124,5923.79
12012,6198.5
4308,5768.59
1740,6978.65
20572,4338.31
5164,4437.09
15436,6946.04
26564,9415.83
32556,4622.08
17148,5168.02
884,6079.74
29132,4757.03
36836,6235.55
29988,3907.72
35980,5802.56
22284,5615.76
23996,6015.71
11156,5971.25
38548,9421.25
39404,6485.43
6876,4288.35
28,5673.36
6020,4159.41
37692,6777.37
10300,5784.25
16292,6331.74
12868,7007.87
18860,4188.68
30844,4225.6
24852,6302.13
25708,6941.37
18004,4188.39
31700,4097.38
2597,7619.5
21429,2822.3
13725,6911.94
20573,3704.79
40261,3356.12
35125,4997.75
33413,2934.85
9445,2490.1
10301,2852.65
8589,4321.46
34269,2920.35
27421,3013.53
3453,2659.86
22285,2605.72
28277,2805.29
23141,4894.27
1741,6189.01
7733,3991.31
24853,5692.48
36837,5851.26
15437,3273.76
885,5465.34
14581,9637.19
4309,2618.25
29133,3919.56
11157,4890.52
5165,3585.58
30845,4009.21
26565,7911.8
19717,3585.11
38549,8229.17
39405,3401.33
17149,4402.18
6021,3757.24
12013,5628.11
23997,5360.55
35981,5394.2
16293,2972.3
12869,6330.86
18861,3854.88
25709,6226.03
6877,4059.69
32557,4257.02
31701,3884.05
37693,6331.88
29989,3534.83
29,4943.12
18005,3746.88
14582,5292.43
7734,3780.35
5166,3585.34
40262,4509.33
27422,5028.29
35126,4447.67
28278,4682.78
10302,4299.82
3454,4754.04
1742,4817.87
39406,4871.38
19718,3617.33
23142,4412.71
15438,4925.38
29134,3851.47
21430,4925.61
2598,4787.14
33414,4859.98
22286,4431.93
8590,3522.53
34270,4714.37
26566,5228.61
38550,5132.85
13726,4655.66
30846,3484.58
24854,4616.64
9446,4081.29
12014,4306.19
20574,3490.66
4310,4408.17
29990,3432.16
31702,3950.39
23998,4736.59
11158,3866.22
6878,3610.19
35982,4679.26
30,4196.16
886,4204.68
17150,4118.12
36838,4641.55
32558,3870.75
16294,4481.21
12870,4284.49
25710,4985.45
18862,3619.78
18006,3641.7
6022,3651.6
37694,4871.2
33415,5385.91
14583,9266.2
40263,6006.6
21431,5545.49
23143,6109.2
7735,5007.45
15439,5612.34
39407,5493.54
4311,5644.01
9447,4467.57
10303,5679.08
887,5884.1
22287,5795.46
29991,5113.15
3455,5110.71
2599,8325.72
26567,8707.87
38551,8737.83
24855,6397.8
13727,6075.12
29135,6256.05
20575,5236.93
36839,6396.76
28279,6102.4
23999,6190.16
8591,5530.67
34271,5934.05
17151,5810.1
32559,5771.5
31,5714.32
5167,5474.99
25711,6613.38
1743,6269.73
27423,5624.87
11159,6090.57
19719,4755.92
6879,5122.8
31703,5138.65
37695,6463.65
16295,6008.48
35983,6202.35
12871,6202.46
35127,6410.71
18007,4984.5
18863,4966.26
12015,6200.69
30847,5189.26
6023,5102.84
13728,11787
21432,7647.68
5168,8117.52
27424,7595.09
23144,10650.2
14584,18363.5
22288,7743.25
3456,6954.05
24856,12318.9
8592,8882.75
19720,8458.04
39408,7239.27
888,11529.4
38552,14135.7
10304,7542.74
1744,11774.5
7736,8736.25
29136,8872.37
11160,9937.39
34272,8003.92
28280,7973.72
2600,13664.1
15440,8244.24
35984,10534.2
17152,9726.16
40264,7867.31
33416,7354.5
35128,10187.4
29992,8077.84
24000,11329.1
4312,7659.5
16296,8592.73
25712,12107.3
30848,8914.25
37696,11310.1
26568,14684.9
32,10299.3
20576,8398.82
36840,11390.5
9448,6214.94
31704,8593.79
6024,8351.28
12872,11682.7
12016,10673.7
32560,9113.18
6880,8927.77
18864,9005.91
18008,8764.31
33417,4300.08
3457,4198.47
17153,5803.55
22289,3894.84
13729,7227.39
15441,4624.9
35129,6653.93
38553,9278.13
1745,7463.1
23145,6774.39
40265,4290.81
20577,5230.29
8593,5523.88
21433,4383.51
26569,9300.54
19721,4783.19
5169,5162.95
30849,4983.49
7737,5294.25
39409,4535.46
10305,4078.17
889,6558.31
12017,6859.21
4313,3959.18
2601,9002.26
25713,7494.34
28281,4029.49
12873,7017.98
32561,5643.04
33,6380.79
18865,4990.59
24857,6977.85
9449,3694.62
27425,4374.63
29137,5401.33
34273,4143.57
29993,4631.11
14585,11081.8
6025,5013.35
16297,4199.07
18009,4983.79
11161,6700.45
35985,6537.15
6881,5229.08
24001,6765.61
36841,6765.75
31705,5023.48
37697,7289.45
20578,3775.02
22290,5100.13
23146,5297.96
10306,5438.95
19722,3340.42
38554,7383.16
28282,5444.45
40266,5721.25
29138,4761.07
2602,6866.02
18866,3664.71
7738,3843.07
5170,4484.73
30850,3821.31
1746,5329.18
29994,3884.02
39410,5542.52
27426,5523.47
14586,7767.74
34274,5527.13
36842,5303.12
21434,5391.79
34,5201.13
35986,5499.19
3458,5409.93
26570,7192.59
24858,5160.14
890,5004.28
8594,4298.38
9450,4638.18
6026,4190.53
4314,5491.09
37698,5445.46
18010,3924.81
32562,4365.13
11162,5493.93
35130,5633.31
33418,5391.57
13730,5795.66
12018,5652.87
25714,5384.63
16298,5707.09
31706,3620.41
24002,5341.62
6882,3957.38
17154,4604.63
15442,5839.89
12874,5738.45
29995,3663.24
27427,4783.28
26571,7756.56
23147,5425.87
13731,5852.46
29139,4351.47
1747,6068.1
10307,4473.39
17155,4522.84
30851,3822.91
22291,4364.06
2603,7658.97
28283,4606.34
12019,5420.49
35987,5381.37
32563,4227.1
5171,4152.34
3459,4528.48
33419,4685.64
9451,3826.73
891,5395.62
34275,4584.56
6883,3955.11
40267,4740.94
14587,9922.43
19723,3553.41
36843,5518.28
24003,5499.68
11163,5347.2
35131,5585.83
38555,7837.41
15443,5217.95
7739,3884.78
21435,4725.63
8595,4184.08
18867,3819.78
12875,5518.63
16299,5065.74
35,5248.43
25715,6031.51
20579,3771.9
24859,5563.68
39411,4573.45
6027,3941.84
4315,4634.91
31707,3812.99
18011,3838.41
37699,5881.87
29996,5990.83
38556,9817.05
10308,5450.3
892,8291.6
39412,4538.36
24860,8339.1
27428,4981.88
8596,6778.24
2604,9707.93
28284,5696.76
3460,4545.92
35132,7284.7
35988,7659.29
15444,5599.09
17156,7293.48
11164,7052.85
33420,5041.95
40268,5555.92
22292,5500.82
23148,7172.49
24004,7849.39
16300,6228.64
26572,9834.58
18868,6409.95
19724,5860.77
9452,4120.98
13732,8989.9
34276,5768.18
29140,6400.56
21436,5083.82
20580,5953.44
32564,6812.55
12876,8673.4
25716,8534.25
6884,6766.24
31708,6302.4
30852,6431.55
5172,6162.67
7740,6587.97
37700,8292.79
14588,12234.2
36844,8026.74
6028,6492.05
18012,6776.44
12020,7980.56
36,7631.43
4316,5611.94
1748,8700.18
33421,3091.02
7741,3075.32
22293,2404.75
27429,3157.33
11165,3471.08
8597,3300.83
893,3693.49
3461,2911.46
35133,3560.29
9453,2646.94
2605,4754.83
10309,2437.72
14589,5036.32
24005,3616.69
16301,2593.61
26573,4547.17
32565,3150.23
23149,3490.13
13733,4258.91
39413,3154.44
24861,3623.51
29141,3075.7
20581,2818.29
40269,2595.41
34277,2435
4317,2429
25717,3858.81
12877,4074.76
6885,3034.63
28285,2474.36
5173,3043.67
38557,4548.84
15445,3229.86
17157,3413.4
30853,2845.85
12021,3801.13
