"Id","Sales"
32536,6073.03
12848,8217.6
11992,8154.1
17984,5974.81
6000,5953.02
19696,5960.3
18840,5974.51
37672,8652.6
1720,8581.81
9425,4081.2
23121,6356.47
7713,3513.22
22265,4408.84
23977,6042.81
13705,6298.13
24833,6290.76
5145,3856.31
35105,6422.4
3433,4253.24
30825,3550.04
10281,4099.61
34249,4382.56
28257,4438.61
33393,4228.93
11137,6345.53
15417,5057.88
865,6114.88
35961,5998.35
25689,6365.85
27401,4238.8
4289,4404.64
39385,4699.03
38529,7985.93
20553,3675.7
36817,6182.36
2577,7811.53
29969,3718.44
32537,3749.55
37673,6262.66
19697,3893.21
14561,8045.05
21409,4240.68
12849,6239.33
40241,4688.06
18841,3852.05
31681,3596.94
16273,4669.98
26545,7714.52
29113,3843.78
17985,3892.87
8569,3636.86
11993,6052.07
1721,6405.54
6857,3460.91
6001,3608.62
17129,4258.5
9,5689.05
23122,6190.8
39386,4313.03
35106,6171.8
13706,6730.74
24834,6186.15
36818,6284.44
8570,5079.53
3434,3926.3
4290,3497.39
27402,3887.67
26546,8011.6
19698,4747.72
5146,4894
40242,3806.78
2578,7993.3
29970,4786.9
33394,3879.49
30826,4787.24
15418,4326.61
25690,6592.08
28258,3445.62
38530,7969.84
9426,3996.41
32538,5027.34
6002,4831.17
31682,4814.03
37674,6683.98
35962,6174.6
21410,3893.23
34250,3406.7
22266,3453.22
17130,5091.9
29114,4881.9
866,6190.59
16274,3746.56
7714,4852.54
14562,10023.2
10282,3704.65
18842,4723.9
17986,4762.22
6858,4817.52
1722,6648.69
11138,6348.94
23978,6163.61
20554,4941.62
10,6185.34
11994,6372.51
12850,6368.61
3435,4630.95
8571,5593.6
33395,5041.47
32539,5728
5147,6107.45
30827,5523.19
2579,9391.73
25691,7573.22
19699,5507.51
7715,5525.01
22267,5755.58
35107,7694.02
16275,6450.65
867,7554.01
23123,7578.64
9427,4643.94
28259,5804.15
10283,5847.09
29115,6107.69
4291,5751.79
21411,4937.24
34251,5882.04
11139,7687.9
17131,6769.67
36819,7719.12
26547,9335.26
18843,5555.9
13707,7734.43
39387,5148.8
37675,7791.82
11995,7668.5
6003,5530.65
14563,11677.9
23979,7490.5
40243,6170.74
20555,5694.22
35963,7639.54
29971,5555.7
15419,5505.77
6859,5534.44
38531,9662.1
12851,7659.29
27403,4992.01
17987,5594.55
24835,7516.48
11,7569.15
1723,7656.79
31683,5530.61
8572,6766.07
22268,5368.54
23124,7932.27
33396,6134.73
40244,5675.32
3436,5100.43
7716,6613.59
13708,8971.34
5148,6492.65
28260,5430.64
2580,10451.8
29972,6359.04
9428,5203.86
20556,6302.52
36820,8218.32
35964,8087.21
23980,7934.84
15420,5492.56
6860,6556.64
32540,6517.45
19700,6209.11
39388,6450.46
35108,8103.83
10284,5478.05
29116,6509.77
16276,5449.48
12,8029.16
21412,5626.64
4292,5488.33
11140,8077.72
17132,6554.49
12852,8818.59
26548,10312.2
868,8087.87
30828,6351.76
27404,5910.03
24836,8025.93
31684,6411.18
6004,6503.95
34252,5435.82
14564,10741.2
18844,6242.28
37676,8841.85
38532,10938.2
17988,6221.93
1724,8707.71
11996,8159.08
25692,8495.28
21413,3670.68
24837,7302.96
3437,3662.59
9429,3619.54
23981,7272.41
35109,7423.49
39389,3836.5
4293,4256.21
7717,5660.86
34253,4311.06
15421,4214.54
22269,4209.17
28261,4336.16
26549,9516.36
13709,7983.25
36821,7601.25
23125,7308.71
16277,4874.48
29117,5716.68
40245,4488.33
14565,9662.76
35965,7455.94
11141,7644.66
17133,6464.75
8573,5780.74
32541,5769.92
5149,5670.63
30829,5538.76
20557,5697.21
37677,7818.16
10285,4386.41
11997,7738.9
25693,7550.18
12853,7857.03
29973,5616.06
2581,9424.6
19701,5637.29
27405,3823.45
6861,5533.13
38533,9953.45
33397,3729.07
13,7331.73
1725,7630.16
869,7328.76
31685,5638.01
17989,5785.22
6005,5565.57
18845,5577.44
5150,6986.58
3438,6033.75
13710,8878.42
39390,6040.51
35110,8247.84
2582,9746.26
23982,8389.77
8574,8282.99
36822,8495.46
23126,8128.63
26550,9615
30830,7852.56
14566,9840.91
29974,8191.87
21414,6062.75
4294,5707.01
11142,8400.76
22270,5699.66
28262,5641.44
32542,8170.99
19702,8090.53
38534,9767.51
24838,8306.87
10286,5689.95
29118,6899.12
1726,8762.24
20558,8089.28
16278,6110.02
40246,5821.65
34254,5620.45
25694,8446.24
15422,6467.35
12854,8688.44
14,8442.38
18846,7884.74
870,8318.45
9430,5804.56
33398,5942.28
6006,8163.64
37678,8757.08
11998,8660.44
6862,7802.86
35966,8553.02
7718,8057.36
17134,7077.06
27406,5977.73
31686,8092.7
17990,8215.84
3439,4448.96
16279,5334.74
23127,6328.28
13711,6586.67
30831,3780.86
22271,5253.47
20559,4017.28
35111,6423.93
34255,5116.59
39391,4614.93
23983,6066.58
28263,5218.87
15423,4671.69
29975,3840.7
5151,4593.85
36823,6137.39
10287,5279.5
26551,8312.83
871,5970.62
11999,6060.49
1727,6705.63
4295,5437.2
35967,6159.92
2583,8735.3
8575,4108.32
11143,6271.68
18847,3764.34
19703,3800.04
38535,8804
24839,6211.14
29119,4337.07
27407,4547.71
17991,3835.44
17135,4369.4
40247,5430.86
14567,10210.9
25695,6653.39
33399,4485.69
15,5961.86
12855,6068.04
32543,3996.25
21415,4545.76
6863,3768.19
9431,4383.96
7719,3775.35
6007,3760.82
37679,7001.89
31687,3786.78
29976,4015.32
10288,3410.93
3440,3713.97
8576,4128.7
15424,4358.75
17136,4809.67
872,5471.11
5152,4329.28
35112,5656.78
28264,3347.01
32544,4120.96
17992,3991.09
20560,4139.19
23128,5566.43
29120,4353.78
21416,3695.44
2584,6957.51
22272,3320.42
11144,5714.4
6864,4013.17
26552,6879
36824,5648.66
24840,5474.32
27408,3689.82
33400,3748.52
39392,4231.69
40248,3847.68
4296,3336.7
31688,4019.21
35968,5570.19
23984,5456.39
12856,5720.14
9432,3735.42
16,5453.64
38536,7110.6
34256,3402.43
14568,7526.74
7720,4044.81
25696,5618.64
30832,3955.75
37680,5834.18
1728,5796.03
18848,3965.49
6008,4025.28
19704,4000.09
13712,5874.19
12000,5668.66
16280,3431
3441,4728.9
15425,5350.93
33401,4822.33
10289,4471.1
22273,4433.7
28265,4471.79
23129,5885.23
9433,4672.33
30833,4163.87
34257,4425.67
8577,4367.44
11145,6260.68
27409,4895.69
19705,3926.68
35113,5972.94
24841,5922.62
36825,6378.95
39393,5495.16
29121,4814.78
14569,9095.22
21417,4825.09
2585,8392.1
4297,4317.92
35969,6050.64
26553,8421.68
23985,5910.42
32545,4265.54
5153,4836.04
29977,4186.18
38537,8820.49
7721,3854.04
13713,7026.27
37681,6682.61
16281,4732.93
20561,4119.51
40249,5100.08
17137,4801.19
31689,3908.88
6865,4161.77
12857,6874.4
25697,6103.36
17,5951.86
1729,6547.81
18849,4083.77
6009,4209.39
17993,4089.22
12001,6022.93
873,5822.7
22274,7070.44
33402,6509.93
2586,13027.4
23130,9718.19
28266,7249.12
35114,10004.9
35970,9719.59
8578,7983.23
9434,6118.5
10290,7261.72
15426,6901.41
24842,9841.02
29978,7788.35
7722,7903.42
39394,6591.13
14570,15240.8
37682,10365.8
23986,9430.71
4298,7185.61
30834,7766.91
26554,12937.2
3442,6255.79
12858,10320.1
13714,10387.9
29122,7919.34
27410,6570.39
18850,7815.27
40250,7643.9
16282,7872.16
21418,6389.86
34258,7233.14
18,9551.02
11146,10259.9
17138,8849.47
36826,10125.3
874,9903.53
38538,13412.5
25698,10037.5
31690,7827.15
5154,7867.13
20562,7766.89
32546,7993.47
6866,7839.05
17994,7788.06
19706,7672.01
12002,9991.03
1730,10079.8
6010,7786.91
4299,8010.09
24843,9041.12
29123,8132.49
34259,7991.55
3443,7767.77
35115,9087.08
13715,11338.4
8579,9168.06
10291,8224.46
25699,10123.5
35971,9138.09
23131,9010.81
21419,7755.84
36827,9400.95
30835,8308.37
15427,8890.22
7723,8491.73
27411,7918.42
875,9105.9
38539,12650.8
2587,11647.1
16283,9179.53
20563,9035.09
37683,10635.1
22275,7887.07
11147,9414.32
28267,7953.03
32547,9248.63
17139,8540.5
19707,8325.68
9435,7768.17
33403,7909.35
40251,9016.78
14571,13112.1
31691,8427.63
17995,8247.9
12003,9680.09
23987,9034.56
12859,10146.4
5155,8037.9
6011,8476.68
26555,11768.7
18851,8276.28
1731,10216.6
39395,8418.02
29979,8401.33
19,9058.16
6867,8439.58
34260,6956.4
3444,6675.49
40252,7502.11
23132,9681.21
9436,6729.93
5156,6984.12
14572,17519.6
22276,6681.97
11148,10165.5
19708,7141.29
33404,6988.85
10292,6963.28
13716,11650.9
2588,13304.4
25700,10995
37684,11717.2
8580,7532.46
31692,7386.76
15428,7918.54
35116,9790.2
36828,10363.7
32548,7564.72
18852,7143.92
38540,14631.7
7724,7478.58
29980,7072.78
21420,6619.64
20564,7161.54
1732,11592.8
4300,6873.68
20,9880.91
35972,9807.72
28268,6930.99
17140,7920.93
24844,9950.33
16284,7512.08
27412,6788.02
17996,7095.98
26556,13146.7
6868,7367.05
12860,10445.1
30836,7180.5
876,10065.7
39396,7287.85
29124,7173.45
6012,7269.19
23988,9876.19
12004,10262.3
2589,11785.3
9437,5681.63
33405,6522.22
14573,11726.2
5157,6250.15
3445,5586.95
35117,7886.02
23133,7872.65
4301,6765.27
8581,6543.77
34261,6709.55
21421,6057.39
28269,6792.41
15429,6163.48
30837,6190.64
20565,6179.25
7725,6399.09
39397,6990.52
10293,6676.23
36829,8284.33
29125,6289.37
16285,6945.76
877,7977.31
31693,6194.61
22277,6634.98
17141,6804.35
35973,7938.39
26557,11724.8
38541,12262.5
18853,6152.51
13717,9056.23
24845,7948.77
40253,7016.75
6013,6296.07
1733,8501.87
11149,8359.73
25701,8348.51
32549,6393.77
23989,7880.06
17997,6252.49
19709,6066.89
29981,6244.95
27413,6383.25
12005,8312.55
6869,6325.8
12861,8915.85
21,7864.19
37685,8752.46
21422,3440.49
34262,3721.35
9438,3640.98
40254,4281.85
16286,4039
4302,3562.62
2590,6491.69
7726,3746.74
30838,3546.7
15430,4489.25
23134,4703.86
31694,3778.91
20566,3441.2
39398,4010.66
14574,6973.68
3446,3544.45
5158,3520.05
1734,6262.38
17142,4259.12
29982,3650.25
35118,4633.03
18854,3622.73
13718,6341.06
38542,7014.73
28270,3614.42
10294,3742.42
29126,3498.33
878,4946.62
26558,6473.12
32550,3718.6
22278,3405.45
8582,3809.65
17998,3751.27
24846,5024.11
33406,3637.42
6014,3724.68
23990,5143.57
35974,5148.24
6870,3624.49
37686,6278.73
12006,5307.55
22,5047.92
19710,3687.51
25702,6247.87
27414,3558.71
11150,4757.35
12862,5278.42
36830,5209.73
2591,7627.25
28271,5397.06
14575,8010.27
40255,5847.05
17143,6080.04
21423,4564.31
3447,4043.32
22279,5364.66
12007,6616.25
1735,6816.87
29983,4992.97
24847,6594.22
23991,6551.99
35975,6704.58
6015,4933.21
20567,5059.12
5159,5725.01
35119,6747.04
37687,6651.4
38543,8066.66
879,6639.74
6871,4902.72
16287,5649.6
27415,4954.29
15431,4831.9
26559,7841.97
12863,7014.28
29127,5702.4
13719,7033.5
33407,4816.92
39399,5168.05
17999,5071.76
23135,6623.76
34263,5450.7
25703,6755.63
30839,4932.04
8583,5157.3
36831,6611.59
32551,5168.87
31695,4974.81
10295,5536.87
18855,4966.68
9439,4087.25
4303,5353.86
19711,4899.56
23,6610.44
11151,6629.49
7727,5028.57
15432,3101.52
28272,2465.15
20568,3786.84
3448,2696.15
1736,5498.24
17144,3869.03
27416,2786.15
33408,2855.85
22280,2397.64
40256,2760.57
12864,5432.11
13720,5579.02
9440,2800.8
11152,5364.69
8584,3825.23
29128,3656.62
2592,6488.38
880,5184.54
38544,6461.58
6872,3669.84
35976,5312.55
34264,2509.55
39400,3155.75
10296,2423.11
23136,5243.54
7728,3742.15
25704,5418.63
23992,5189.26
14576,6661.22
4304,2315.11
5160,3689.62
30840,3670.6
18000,3644.33
37688,5551.44
21424,2762.63
35120,5347.36
24,4988.23
36832,5405.8
24848,5239.26
31696,3750.47
16288,2407.02
12008,5305.03
26560,6318.52
19712,3725.52
18856,3739.65
29984,3565.83
6016,3545.21
32552,3793.43
20569,6801.12
29129,6881.64
881,8192.15
28273,7640.59
10297,7883.92
27417,6741.65
39401,7218.66
23137,8276.98
21425,6501.28
22281,7584.68
2593,10472.3
8585,7203.23
23993,8323.36
33409,6769.08
5161,6866.88
19713,6668.97
24849,8330.02
9441,6231.61
35121,8248.04
13721,9291.93
40257,8389.1
29985,6672.91
14577,11316.3
34265,7730.1
16289,8135.31
15433,7204.11
35977,8325.61
26561,10640.9
30841,6672.96
36833,8606.58
17145,7260.1
7729,6791.92
4305,7705.95
25705,8819.86
1737,8843.83
31697,6714.67
11153,8486.09
25,8113.82
18857,6691.65
38545,10981.5
3449,6023
6017,6731.95
18001,6692.77
6873,6758.77
37689,9069.2
32553,6902.98
12009,8593.39
12865,9161.71
28274,8188.98
27418,5813.39
33410,5859.1
2594,15426.7
1738,11912.8
16290,8188.75
7730,8652.61
8586,8691.4
4306,8112.06
9442,5160.85
35122,11739.1
29130,8782.88
23138,11181.8
10298,8236.58
21426,5673.18
34266,8211.76
36834,11589.1
31698,8380.51
18002,8145.58
13722,12164.9
14578,16924.1
26,11602.9
24850,11242.6
3450,5205.68
15434,5627.16
39402,5761.93
882,11659.2
29986,8683.52
22282,7943.13
25706,11467.3
6874,8730.2
5162,8721.21
23994,11236.9
30842,8421.15
6018,8555.29
12866,11784.9
17146,9069.68
38546,16387.9
11154,12136.5
12010,12363.6
26562,15459
40258,8383.46
18858,8213.47
32554,8667.27
35978,11760.9
19714,8006.46
20570,8121.35
37690,12016.5
8587,9284.88
27419,7779.58
22283,9005.98
35123,9970.32
40259,9967.16
34267,9101.7
7731,8557.04
2595,10807.9
39403,7981.72
19715,8523.12
4307,9342.51
15435,8206.93
14579,11068.4
21427,7767
23139,9596.25
33411,7749.66
11155,10200.8
17147,8779.41
1739,9790.34
10299,9357.24
38547,11078.6
20571,9258.9
35979,9921.71
31699,8487.02
29987,8399.1
23995,9631.94
13723,9979.21
30843,8421.19
9443,7529.05
28275,9073.82
29131,8481.17
6019,8322.55
883,9652.48
3451,7788.54
16291,9428.14
32555,9109.85
6875,8422.01
25707,9594
26563,10702.7
18859,8528.42
36835,10047
5163,8428.91
12011,10226.2
12867,10134.9
18003,8470.55
37691,10020.6
27,9432.17
24851,9602.85
27420,5643.79
34268,5957.68
9444,5478.6
23140,6269.91
7732,4466.39
14580,9769.51
33412,5641.2
21428,5602.03
8588,4520.17
28276,5918.55
40260,6278.1
3452,5542.01
13724,7257.2
2596,9209.5
19716,4309.22
35124,6342.83
12012,6554.01
4308,5957.73
1740,6919.72
20572,4376.54
5164,4633.95
15436,6032.74
26564,9224.36
32556,4511.6
17148,4803.48
884,6369.39
29132,4611.54
36836,6599.3
29988,4318.35
35980,6321.53
22284,5890.08
23996,6196.69
11156,6527.48
38548,9651.03
39404,5923.41
6876,4402.11
28,6265.06
6020,4391.21
37692,6991.27
10300,5981.13
16292,6279.29
12868,7066.7
18860,4320.81
30844,4318.64
24852,6343.65
25708,6767.94
18004,4324.12
31700,4367.61
2597,7733.96
21429,3094.76
13725,6548.62
20573,3881.19
40261,3648.13
35125,5492.27
33413,3172.66
9445,3212.82
10301,2955.68
8589,4039.71
34269,2810
27421,3149.28
3453,3089.27
22285,2749.6
28277,2762.06
23141,5336.71
1741,6057.84
7733,3915.75
24853,5627.39
36837,6092.6
15437,3638.34
885,5611.77
14581,8681.03
4309,2725.08
29133,3784.78
11157,5700.56
5165,3770.1
30845,3844.54
26565,7786.69
19717,3823.47
38549,8260.74
39405,3806.74
17149,4223.84
6021,3866.05
12013,5837.83
23997,5382.11
35981,5605.35
16293,3054.09
12869,6183.5
18861,3830.97
25709,6025.61
6877,3880.89
32557,4006.74
31701,3892.42
37693,6380.55
29989,3863.93
29,5414.96
18005,3854.81
14582,5973.16
7734,4099.58
5166,3926.03
40262,4744.97
27422,4482.47
35126,5030.05
28278,4696.65
10302,4427.82
3454,4494.93
1742,5550.08
39406,4783.85
19718,3999.77
23142,4840.24
15438,4779.54
29134,3946.22
21430,4271.84
2598,5523.55
33414,4489.51
22286,4343.82
8590,4098.44
34270,4690.29
26566,5508.6
38550,5703.46
13726,5163.5
30846,3844
24854,4976.59
9446,4453.34
12014,4947.27
20574,3913.3
4310,4771.15
29990,3923.42
31702,4254.74
23998,4953.02
11158,4969.49
6878,3989
35982,5060.75
30,4990.95
886,4970.14
17150,4167.31
36838,5020.26
32558,4202.01
16294,4442.25
12870,4925.35
25710,5452.29
18862,3891.61
18006,3960.9
6022,4110.57
37694,5380.62
33415,4704.68
14583,8614.08
40263,6373.52
21431,4772.33
23143,6071.24
7735,5167.04
15439,5041.69
39407,5237.49
4311,5678.07
9447,4475.96
10303,5967.17
887,6156.27
22287,5807.86
29991,5085.6
3455,4529.5
2599,7808.76
26567,7764.71
38551,8074.53
24855,6124.45
13727,6357.33
29135,5523.6
20575,5230.81
36839,6313.22
28279,5696.08
23999,6057.99
8591,5199.29
34271,5687.08
17151,5653.69
32559,5201.34
31,6143.25
5167,5501.21
25711,6170.38
1743,6275
27423,4730.93
11159,6416.99
19719,5173.2
6879,5071.72
31703,5208.08
37695,6367.68
16295,5915.72
35983,6289.7
12871,6352.76
35127,6334.84
18007,5012.04
18863,4983.29
12015,6358.06
30847,5060.93
6023,5091.2
13728,11835.8
21432,7220.98
5168,8214.79
27424,7286.4
23144,10749.9
14584,16650.3
22288,7731.47
3456,7071.02
24856,11571.8
8592,8827.28
19720,8224.51
39408,7348.41
888,11462.7
38552,14302.4
10304,7943.32
1744,11434.9
7736,8534.9
29136,8237.32
11160,11056.1
34272,7868.25
28280,7918.51
2600,13707.9
15440,7885.3
35984,10801.1
17152,9318.06
40264,8200.54
33416,7290.64
35128,10658.4
29992,8352.86
24000,10787.2
4312,7794.57
16296,8676.62
25712,11516.3
30848,8585.01
37696,11931.6
26568,13383
32,10772.2
20576,8399.59
36840,11711.1
9448,6924.99
31704,8451.04
6024,8371.57
12872,11794.1
12016,11156.3
32560,8600.48
6880,8607.36
18864,8471.47
18008,8312.9
33417,4872.3
3457,4868.31
17153,6052.5
22289,4445.44
13729,7478.81
15441,5300.35
35129,7104.86
38553,9054.71
1745,7485.13
23145,7095.77
40265,5091.77
20577,5432.31
8593,5623.55
21433,4875.68
26569,8936.92
19721,5275.74
5169,5541.53
30849,5268.63
7737,5428.9
39409,5435.09
10305,4737.23
889,7100.49
12017,7203.08
4313,4450.14
2601,8988.13
25713,7400.54
28281,4416.15
12873,7200.84
32561,5551.53
33,7106.29
18865,5277.05
24857,7079.75
9449,4902.73
27425,4879.95
29137,5548.46
34273,4469.58
29993,5262.05
14585,10803.1
6025,5340.58
16297,4793.18
18009,5290.08
11161,7232.78
35985,7077.78
6881,5372.47
24001,7045.48
36841,7110.52
31705,5344.25
37697,7497.62
20578,4009.23
22290,5534.01
23146,5403.09
10306,5692.39
19722,3497.25
38554,7565.99
28282,5579.86
40266,6144.2
29138,4561.47
2602,7233.73
18866,3809.8
7738,3815.4
5170,4650.82
30850,3836.74
1746,5456.95
29994,4115.47
39410,5781.94
27426,5444.61
14586,7649.5
34274,5675.65
36842,5611.69
21434,5386.17
34,5639.26
35986,5772.38
3458,5458.38
26570,6934.51
24858,5302.85
890,5420.23
8594,4280.75
9450,5395.66
6026,4048.83
4314,5616.48
37698,5754.58
18010,4101.42
32562,4084.61
11162,5879.97
35130,5768.28
33418,5495.54
13730,5878.54
12018,5938.2
25714,5386.29
16298,5981.8
31706,3713.79
24002,5456.77
6882,3868.74
17154,4709.8
15442,5913.29
12874,6059.4
29995,4048.2
27427,4404.45
26571,7924.91
23147,6011.03
13731,6210.54
29139,4320.06
1747,6242.61
10307,4700.64
17155,4807.71
30851,4015.11
22291,4535.24
2603,7929.84
28283,4496.29
12019,5980.92
35987,5953.55
32563,4065.51
5171,4325.02
3459,4496.47
33419,4527.66
9451,4459.87
891,5873.28
34275,4634.79
6883,4013.86
40267,5114.79
14587,9284.57
19723,4005.69
36843,6024.19
24003,5899.97
11163,6066.96
35131,6036
38555,8053.3
15443,5151.88
7739,4036.84
21435,4432.98
8595,4167.81
18867,4005.99
12875,6037.41
16299,5028.99
35,5855.24
25715,6185.96
20579,4036.18
24859,5924.73
39411,4948.18
6027,4024.16
4315,4676.8
31707,4008.66
18011,4029.89
37699,6291.36
29996,6194.63
38556,9767.05
10308,5584.45
892,8044.03
39412,5130.48
24860,7956.34
27428,5196.7
8596,6399.68
2604,9198.7
28284,5528.21
3460,4814.99
35132,7654.61
35988,7720.15
15444,5570.63
17156,6522.17
11164,7781.12
33420,5216.84
40268,5982.77
22292,5513.11
23148,7561.73
24004,7660.1
16300,6125.59
26572,9191
18868,6209.61
19724,6147.03
9452,4778.83
13732,8392.64
34276,5597.58
29140,6119.7
21436,5138.17
20580,6211.02
32564,6310.81
12876,8262.6
25716,8105.56
6884,6312.01
31708,6171.83
30852,6173.73
5172,6119.86
7740,6309.89
37700,8303.86
14588,10607.7
36844,8018.1
6028,6223.6
18012,6272.4
12020,7896.32
36,7751.31
4316,5616.85
1748,8242.71
33421,3765.21
7741,3573.76
22293,2902.72
27429,3776.77
11165,4943.75
8597,3680.08
893,4979.54
3461,3717.05
35133,4922.16
9453,3698.12
2605,6000.72
10309,2891.78
14589,5937.21
24005,4855.93
16301,3004.6
26573,5886.87
32565,3631.03
23149,4910.29
13733,4980.2
39413,3996.92
24861,4898.36
29141,3665.3
20581,3576.79
40269,2972.03
34277,2827.26
4317,2850.88
25717,5060.39
12877,5071.49
6885,3527.8
28285,2820.74
5173,3702.95
38557,5739.79
15445,3985.8
17157,3785.21
30853,3466.3
