"Id","Sales"
24838,8879.17
10286,5546.8
29118,7821.14
1726,9343.95
20558,7896.48
16278,6258.38
40246,5744.42
34254,5592.41
25694,9367.35
15422,6165.8
12854,8795.51
14,8836.11
18846,7926.09
870,8480.5
9430,4679.38
33398,5395.65
6006,8286.92
37678,9026.79
11998,8868.13
6862,7840.19
35966,8984.92
7718,7872.34
17134,7489.68
27406,6150.83
31686,7942.78
17990,8413.65
3439,4142.5
16279,5503.41
23127,6329.21
13711,5884.64
30831,3806.33
22271,5008.78
20559,3905.52
35111,6393.54
34255,5080.09
39391,4105.23
23983,6163.1
28263,5367.71
15423,4127.96
29975,3605.69
5151,4394.42
36823,6027.59
10287,4875.11
26551,8534.65
871,6023.41
11999,5732.67
1727,6975.94
4295,5377.02
35967,5962.83
2583,8561.15
8575,4167.28
11143,5950.8
18847,3895.8
19703,3767.12
38535,9106.91
24839,6273.85
29119,4776.02
27407,4289.36
17991,3844.13
17135,4437.68
40247,5088.11
14567,10806.5
25695,6839.85
33399,4116.27
15,5853.18
12855,5796.64
32543,4343.89
21415,4183.64
6863,3847.85
9431,3407.93
7719,3836.97
6007,3864.35
37679,6752.43
31687,3920
29976,3566.52
10288,3276.14
3440,3561.46
8576,4074.63
15424,4000.54
17136,4372.68
872,4918.56
5152,4008.56
35112,5159.52
28264,3389.73
32544,4117.54
17992,3753
20560,3699.43
23128,5014.6
29120,4282.03
21416,3737.09
2584,6368.17
22272,3227.39
11144,5017.62
6864,3717.53
26552,6387.11
36824,5026.53
24840,4944.22
27408,3782.23
33400,3714.7
39392,3778.72
40248,3588.83
4296,3253.27
31688,3821.61
35968,4966.77
23984,4960.92
12856,4939.09
9432,3172.31
16,4795.77
38536,6715.71
34256,3385.05
14568,6771.68
7720,3722.25
25696,5306.88
30832,3692.22
37680,5300.92
1728,5528.46
18848,3756.92
6008,3817.09
19704,3605.59
13712,5244.09
12000,4925.76
16280,3580.65
3441,4454.64
15425,4975.34
33401,4544.19
10289,4310.17
22273,4134.91
28265,4448.15
23129,5748.38
9433,3884.23
30833,4144.62
34257,4358.53
8577,4589.3
11145,5853.77
27409,4709.03
19705,3757.3
35113,5951.96
24841,5779.96
36825,5949.88
39393,5004.33
29121,4879.05
14569,8824.56
21417,4502.19
2585,8279.86
4297,4329.07
35969,5813.19
26553,8323.36
23985,5728.29
32545,4552.54
5153,4632.41
29977,4018.28
38537,8557.06
7721,4062.24
13713,6801.7
37681,6322.17
16281,4605.26
20561,3959.3
40249,4783.74
17137,4725.75
31689,3980.44
6865,4218.19
12857,6379.21
25697,6254.09
17,5611.59
1729,6378.38
18849,4092.65
6009,4298.94
17993,4127.58
12001,5928.83
873,5707.99
22274,6814.35
33402,4746.17
2586,13904.8
23130,10400.4
28266,7395.45
35114,10283
35970,9803.88
8578,8596.82
9434,3882.13
10290,6955.59
15426,4961.05
24842,10960.9
29978,7376.28
7722,8204.76
39394,4832.99
14570,18966.9
37682,10973.5
23986,10327.6
4298,7160.72
30834,8414.02
26554,14809.3
3442,4418.17
12858,10979.3
13714,11417.5
29122,9065.6
27410,4824.4
18850,8290
40250,7755.81
16282,8050.7
21418,4491.75
34258,7311.37
18,9531.31
11146,10095.6
17138,9800.99
36826,10391.2
874,10362.5
38538,14911.7
25698,11481.7
31690,8191.02
5154,8274.97
20562,7732.94
32546,8936.37
6866,8335.62
17994,8155.24
19706,7710.35
12002,10332.1
1730,11239.9
6010,7919.77
4299,7943.29
24843,11145.5
29123,9552.77
34259,8022.69
3443,8052.88
35115,10346.4
13715,13605.5
8579,10372.6
10291,8027.43
25699,11889.7
35971,11095.1
23131,10137.8
21419,8117.68
36827,11185.8
30835,8972.16
15427,10345.8
7723,9444.69
27411,8390.58
875,10785.4
38539,14492.4
2587,13237.1
16283,9289.12
20563,9227.52
37683,11762.6
22275,7635.87
11147,10380.8
28267,8211.03
32547,10403.7
17139,10563.7
19707,8604.83
9435,7408.08
33403,8327.1
40251,9358.94
14571,16744.1
31691,9262.61
17995,8893.68
12003,11680.6
23987,11064.7
12859,12785.6
5155,8795.38
6011,9028.99
26555,13858.8
18851,8900.09
1731,11691.3
39395,9116.04
29979,8314.86
19,10454.3
6867,9225.48
34260,6758.47
3444,6291.29
40252,6841.92
23132,9506.66
9436,5597.94
5156,7010.96
14572,19881.1
22276,6251.72
11148,9415.33
19708,7106.64
33404,6767.12
10292,6524.68
13716,12168.9
2588,13554.4
25700,12087.3
37684,11965.4
8580,7806.24
31692,7779.16
15428,7731.46
35116,9689.95
36828,10699.1
32548,8148.7
18852,7268.21
38540,14758.5
7724,7642.09
29980,6611.56
21420,6707.34
20564,7001.61
1732,12221.1
4300,6471.61
20,9788.03
35972,10071.3
28268,6763.65
17140,8528.92
24844,10567.6
16284,7283.18
27412,7013.26
17996,7162.73
26556,14395
6868,7443.21
12860,10982.8
30836,7504.2
876,10432.2
39396,6784.85
29124,7639.48
6012,7098.6
23988,10385.8
12004,10189.3
2589,12376.6
9437,5431.12
33405,6077.74
14573,13191.5
5157,6562.09
3445,5823.46
35117,7889.65
23133,8116.94
4301,7177.11
8581,7127.74
34261,7187.67
21421,6102.93
28269,7246.65
15429,6743.55
30837,6431.18
20565,6423.85
7725,6485.76
39397,6268.34
10293,7085.34
36829,8198.79
29125,7081.01
16285,7811.91
877,8223.63
31693,6118.62
22277,6906.36
17141,7675.82
35973,7827.26
26557,12990.7
38541,12718.7
18853,6403.32
13717,10061.5
24845,8616.83
40253,7366.36
6013,6347.87
1733,9158.26
11149,8009
25701,9345.1
32549,6934.9
23989,8250.46
17997,6472.58
19709,6098.88
29981,5965.63
27413,6167.73
12005,8541.56
6869,6491.77
12861,9461.47
21,7801.82
37685,8794.35
21422,3478.1
34262,3584.4
9438,3196.97
40254,3681.18
16286,3723.68
4302,3241.72
2590,5606.72
7726,3616.45
30838,3243.93
15430,4105.36
23134,3894.3
31694,3626.55
20566,2916.06
39398,3438.36
14574,6221.3
3446,3468.82
5158,3057.9
1734,5501.88
17142,3801.88
29982,3247.96
35118,3901.11
18854,3332.04
13718,5839.8
38542,6336.21
28270,3387.5
10294,3490.17
29126,3245.73
878,4260.28
26558,6080.8
32550,3537.39
22278,3175.03
8582,3562.22
17998,3596
24846,4541.69
33406,3434.73
6014,3569.48
23990,4995.34
35974,5032.98
6870,3324.91
37686,5646.7
12006,4967.33
22,4503.73
19710,3342.32
25702,5693.47
27414,3597.12
11150,3968.53
12862,4780.81
36830,4710.1
2591,7532.04
28271,5515.53
14575,8487.98
40255,5861.42
17143,5769.38
21423,3762.69
3447,3537.64
22279,5396.65
12007,6293.36
1735,6307.57
29983,4749.8
24847,6156.23
23991,6121.53
35975,6183.88
6015,4958.55
20567,4460.17
5159,5352.61
35119,6516.91
37687,6299.71
38543,8021.55
879,5870.43
6871,4902.18
16287,6054.88
27415,3905.97
15431,4048.04
26559,7925.11
12863,6722.12
29127,5793.37
13719,6886.65
33407,3814.27
39399,3948.18
17999,4954.61
23135,6369.33
34263,5638.72
25703,6441.7
30839,4894.62
8583,5147.18
36831,6147.79
32551,5286.52
31695,4815.1
10295,5291.09
18855,4878.75
9439,3162.49
4303,5342.1
19711,4522.45
23,5779.47
11151,6123.46
7727,4859.93
15432,2773.09
28272,2498.65
20568,3365
3448,2581.55
1736,5312.28
17144,3535.93
27416,2790.28
33408,2699.76
22280,2310.74
40256,2698.21
12864,5072.63
13720,5442.26
9440,2225.93
11152,4525.48
8584,3912.18
29128,3646.47
2592,5804.08
880,4632.82
38544,6241.68
6872,3461.33
35976,4672.27
34264,2502.53
39400,2882.52
10296,2330.33
23136,4461.59
7728,3482.81
25704,5138.93
23992,4523.23
14576,6332.94
4304,2346.01
5160,3367.57
30840,3462.78
18000,3204.47
37688,5267.67
21424,2632.79
35120,4721.71
24,4330.85
36832,4910.69
24848,4705.47
31696,3544.05
16288,2476.62
12008,4644.65
26560,5905.59
19712,3277.47
18856,3389
29984,3153.09
6016,3375.07
32552,3932.2
20569,7235.86
29129,7765.33
881,8196
28273,8098.74
10297,7994.79
27417,7219.96
39401,7370.77
23137,8452.13
21425,7210.48
22281,7765.64
2593,10533.7
8585,7768.87
23993,8535.69
33409,7218.81
5161,7061.31
19713,7062.13
24849,8764.24
9441,6300.29
35121,8102.95
13721,9875.31
40257,8603.83
29985,6389.78
14577,12615.4
34265,8118.48
16289,8790.94
15433,7872.12
35977,8089.35
26561,11574.3
30841,7044.56
36833,8241.15
17145,8381.55
7729,7076.91
4305,7799.09
25705,9410.56
1737,8951.04
31697,6798.85
11153,8092.67
25,7858.91
18857,7259.98
38545,10701.1
3449,6533.04
6017,6777.88
18001,7221.3
6873,6967.07
37689,8687.2
32553,7485.7
12009,8609.81
12865,9487.32
28274,8429.86
27418,7962.51
33410,7754.37
2594,16956
1738,13138.5
16290,8636.02
7730,8920.85
8586,9397.62
4306,8384.01
9442,6093.31
35122,11834.4
29130,9646.35
23138,11532
10298,8266.93
21426,7606.28
34266,8630.65
36834,11814.4
31698,8466.09
18002,8371.55
13722,13077.1
14578,21024.9
26,11245.8
24850,12186.9
3450,6896.59
15434,7861.75
39402,8243.32
882,11778.2
29986,8282.55
22282,8030.6
25706,13137.2
6874,8960.13
5162,8902.31
23994,11814.7
30842,8809.52
6018,8734.14
12866,12513.3
17146,9753.18
38546,18055.6
11154,11705.2
12010,12469.6
26562,17673.3
40258,8999.01
18858,8276.85
32554,9462.55
35978,11608.2
19714,7969.88
20570,8312.72
37690,12838.2
8587,9777.91
27419,6781.89
22283,9432.53
35123,9529.38
40259,10023.5
34267,9535.58
7731,8471.16
2595,11404.4
39403,6382.22
19715,8206.23
4307,9415.52
15435,6400.22
14579,12093.5
21427,6505.79
23139,9251.65
33411,6161.09
11155,9315.99
17147,8897.15
1739,10256.9
10299,9340
38547,12049.8
20571,8501.9
35979,9434.1
31699,8713.96
29987,7986.22
23995,9611.82
13723,10125.1
30843,8556.93
9443,5332.05
28275,9785.88
29131,9367.11
6019,8241.65
883,9721.28
3451,6268.44
16291,10408.5
32555,9613.63
6875,8470.8
25707,10211.1
26563,11696.1
18859,8474.9
36835,9796.62
5163,8384.52
12011,9460.56
12867,10126.3
18003,8363.57
37691,9886.26
27,9205.99
24851,9911.98
27420,6612.94
34268,5885.54
9444,5598.94
23140,6201.53
7732,4351.04
14580,10474.1
33412,6432.25
21428,6570.28
8588,4797.41
28276,5979.12
40260,6384.54
3452,6317.74
13724,7762.1
2596,9230.76
19716,4071.63
35124,6044.78
12012,6312.14
4308,5807.08
1740,7074.46
20572,4328.11
5164,4514.39
15436,7472.18
26564,9510.46
32556,4680.56
17148,5297.48
884,6141.92
29132,4898.93
36836,6312.16
29988,4064.92
35980,5959.59
22284,5734.65
23996,6149.97
11156,6184.9
38548,9499.65
39404,6926.42
6876,4347.94
28,5805.63
6020,4211.85
37692,6924.53
10300,5856.77
16292,6487.16
12868,7168.15
18860,4325.15
30844,4303.73
24852,6376.03
25708,7100.28
18004,4329.2
31700,4189.34
2597,7735.96
21429,2809.15
13725,7151.53
20573,3795.1
40261,3406.36
35125,5096.84
33413,2991.63
9445,2558.8
10301,2891.49
8589,4399.75
34269,2946.12
27421,3006.9
3453,2739.29
22285,2631.71
28277,2823.09
23141,5027.3
1741,6342.87
7733,4033.43
24853,5779.34
36837,5953.45
15437,3363.94
885,5568.57
14581,9556.59
4309,2662.78
29133,3997.72
11157,5059.94
5165,3630.02
30845,4130.82
26565,8050.37
19717,3655.39
38549,8470.7
39405,3378.74
17149,4473.08
6021,3800.28
12013,5707.49
23997,5456.67
35981,5494.01
16293,3105.19
12869,6467.59
18861,3920.24
25709,6395.12
6877,4101.69
32557,4399.16
31701,3975.13
37693,6522.78
29989,3604.87
29,5029.2
18005,3816.25
14582,5331.01
7734,3821.85
5166,3721.02
40262,4617.78
27422,5238.14
35126,4578.42
28278,4803.42
10302,4463.21
3454,4950.66
1742,4987.15
39406,4991.26
19718,3700.15
23142,4540.49
15438,5114.07
29134,4024.73
21430,5094.18
2598,4877.9
33414,5086.76
22286,4548.12
8590,3689.24
34270,4775.91
26566,5263.63
38550,5278.63
13726,4920.28
30846,3656.53
24854,4742.33
9446,4295.69
12014,4468.89
20574,3508.59
4310,4529.24
29990,3514.26
31702,4027
23998,4850.08
11158,4117.86
6878,3728.65
35982,4786.16
30,4300.33
886,4316
17150,4190.32
36838,4757.53
32558,4028.85
16294,4721.11
12870,4523.49
25710,5149.89
18862,3717.15
18006,3746.27
6022,3778.51
37694,5060.01
33415,5827.19
14583,9176.32
40263,6163.82
21431,5761.37
23143,6252.81
7735,5050.27
15439,5824.3
39407,5920.78
4311,5777.15
9447,4953.36
10303,5802.19
887,5979.11
22287,5859.47
29991,5270.65
3455,5451.31
2599,8546.52
26567,8842.92
38551,8886.54
24855,6460.36
13727,6106.51
29135,6322.97
20575,5185.92
36839,6548.99
28279,6153.53
23999,6315.32
8591,5686.85
34271,6045.4
17151,6022.62
32559,5959.64
31,5863.97
5167,5619.07
25711,6659.81
1743,6329.29
27423,5897.67
11159,6313.56
19719,4852.21
6879,5145.57
31703,5277.31
37695,6533.57
16295,6280.17
35983,6389.95
12871,6247.79
35127,6589.26
18007,5139.74
18863,5072.87
12015,6277.67
30847,5303.28
6023,5221.66
13728,11970.2
21432,7811.81
5168,8325.76
27424,7917.17
23144,10761.3
14584,18485.6
22288,7907.1
3456,7299.01
24856,12423.2
8592,9081.61
19720,8590.77
39408,7468.59
888,11677.3
38552,14490.9
10304,7682.68
1744,11842.1
7736,8842.8
29136,9121.21
11160,10278.9
34272,8120.03
28280,8224.19
2600,13820.9
15440,8115.32
35984,10755.9
17152,10024.9
40264,8081.14
33416,7681.19
35128,10471
29992,8030.65
24000,11523.2
4312,7881.91
16296,8835.63
25712,12203.2
30848,9145.92
37696,11595
26568,14884.9
32,10498.8
20576,8596.66
36840,11768.9
9448,6526.1
31704,8825.73
6024,8470.4
12872,11844.9
12016,11067
32560,9449.79
6880,9048.81
18864,9131.94
18008,8885.82
33417,4465.24
3457,4302.37
17153,5978.61
22289,4053.43
13729,7288.89
15441,4687.71
35129,6867.98
38553,9389.15
1745,7634.18
23145,6959.21
40265,4551
20577,5104
8593,5696.96
21433,4464.34
26569,9406.9
19721,4937.78
5169,5316.68
30849,5201.69
7737,5363.66
39409,4715.08
10305,4245.32
889,6716.06
12017,7080.44
4313,4115.92
2601,9082.1
25713,7668.21
28281,4164.74
12873,7151.01
32561,5836.03
33,6592.77
18865,5147.74
24857,7071.33
9449,3830.88
27425,4521.85
29137,5585.94
34273,4269.15
29993,4828.85
14585,11091.9
6025,5212.39
16297,4420.49
18009,5116.75
11161,6868.08
35985,6740.18
6881,5325.49
24001,6967.13
36841,6932.78
31705,5172.15
37697,7474.74
20578,3788.2
22290,5213.65
23146,5465.25
10306,5569
19722,3453.62
38554,7433.73
28282,5402.5
40266,5963.29
29138,4768.97
2602,6998.83
18866,3761.72
7738,3867.63
5170,4498.22
30850,3846.27
1746,5469.19
29994,3946.74
39410,6014.1
27426,5849.16
14586,7769.47
34274,5628.26
36842,5406.9
21434,5648.17
34,5305.77
35986,5583.84
3458,5533.13
26570,7262.64
24858,5231.35
890,5095.76
8594,4358.44
9450,4911.38
6026,4226.49
4314,5533.86
37698,5550.3
18010,4025.43
32562,4404.54
11162,5687.06
35130,5732.92
33418,5764.32
13730,5857.7
12018,5715.4
25714,5513.27
16298,5923.4
31706,3679.39
24002,5450.06
6882,3946.48
17154,4662.6
15442,6249.09
12874,5782.62
29995,3747.53
27427,4882.43
26571,7876.31
23147,5611.4
13731,5991.86
29139,4476.7
1747,6214.59
10307,4553.37
17155,4685.07
30851,3947.87
22291,4491.59
2603,7865.82
28283,4671.07
12019,5586.99
35987,5555.53
32563,4350.05
5171,4252.25
3459,4645.92
33419,4885.79
9451,4030.81
891,5526.92
34275,4671.24
6883,4043.5
40267,4924.78
14587,9780.18
19723,3724.48
36843,5700.14
24003,5603.79
11163,5612.92
35131,5709.75
38555,8011.35
15443,5336.83
7739,3996.4
21435,4900.15
8595,4289.05
18867,3934.32
12875,5643.7
16299,5210.91
35,5383.28
25715,6175.53
20579,3910.77
24859,5665.8
39411,4852.11
6027,4035.6
4315,4695.3
31707,3953.83
18011,3986.09
37699,6084.88
29996,6003.21
38556,10087.1
10308,5536.75
892,8468.32
39412,4751.99
24860,8408.13
27428,5167.44
8596,6929.79
2604,9863.84
28284,5802.68
3460,4744.58
35132,7452.91
35988,7847.61
15444,5668.57
17156,7449.93
11164,7356.44
33420,5144.13
40268,5836.24
22292,5560.14
23148,7286.93
24004,7921.76
16300,6381.22
26572,10003.8
18868,6507.65
19724,6043.04
9452,4336.3
13732,9145.27
34276,5780.65
29140,6464.62
21436,5226.79
20580,6092.09
32564,7014.32
12876,8781.01
25716,8619.91
6884,6787.88
31708,6458.61
30852,6546.12
5172,6245.97
7740,6646.02
37700,8501.87
14588,12182.2
36844,8322.77
6028,6547.12
18012,6857.25
12020,8252.82
36,7800.38
4316,5616.51
1748,8867.89
33421,3144.86
7741,3151.05
22293,2480.12
27429,3224.63
11165,3773.32
8597,3467.05
893,3842.56
3461,3025.24
35133,3677.06
9453,2757.98
2605,4897.99
10309,2505.36
14589,5052.53
24005,3732.39
16301,2744.74
26573,4691.75
32565,3297.26
23149,3670.45
13733,4364.41
39413,3179.44
24861,3760.92
29141,3150.29
20581,2925.89
40269,2696
34277,2517.49
4317,2500.92
25717,3966.88
12877,4220.6
6885,3104.42
28285,2553.68
5173,3105.4
38557,4691.96
15445,3321
17157,3518.28
30853,2914.18
12021,3936.59
1749,4148.07
