"Id","Sales"
22264,5845.36
35960,7914.14
13704,8510.55
27400,5570.91
24832,8424.64
28256,6121.94
25688,8865.56
4288,5883.27
2576,10812.3
7712,6069.99
6856,6202.76
30824,6039.78
5144,5904.41
11136,7437.77
39384,5086.14
14560,13036.6
21408,5524.37
35104,7722.54
40240,5837.33
31680,6057.54
864,8451.71
20552,5690.17
8568,6081.4
23976,8034.1
29968,5613.26
36816,8386.31
38528,11241.9
17128,6297.34
34248,5906.7
16272,6622.58
29112,6289.53
8,7811.05
32536,6419.78
12848,8195.42
11992,7862.34
17984,5968.92
6000,6015.19
19696,5721.1
18840,6075.44
37672,8760.47
1720,9241.7
9425,4003.01
23121,5807.66
7713,3398.03
22265,4157.9
23977,5673.76
13705,6086.85
24833,5986.08
5145,3707.52
35105,5960.84
3433,4788.63
30825,3510.38
10281,4100.07
34249,4380.38
28257,4528.05
33393,4852.35
11137,5582.93
15417,5287.43
865,5678.71
35961,5572.72
25689,6321.63
27401,5023.45
4289,4256.98
39385,5230.23
38529,7811.69
20553,3413.83
36817,5868.21
2577,7430.68
29969,3528.53
32537,3770.12
37673,6105.18
19697,3428.35
14561,8161.35
21409,4894.63
12849,5857.06
40241,4639.03
18841,3543.25
31681,3514.53
16273,4583.28
26545,7574.36
29113,4130.48
17985,3595.55
8569,3690.07
11993,5465.13
1721,6204.69
6857,3439.32
6001,3520.4
17129,4012.59
9,5226.9
23122,5780.18
39386,3776.86
35106,5621.6
13706,6348.26
24834,5911.46
36818,5694.52
8570,4971.89
3434,3458.56
4290,3281.3
27402,3699.4
26546,7777.61
19698,4504.69
5146,4674.72
40242,3589.31
2578,7389.97
29970,4249.13
33394,3638.48
30826,4699.88
15418,3760.69
25690,6551.24
28258,3256.3
38530,7401.02
9426,3035.48
32538,5049.79
6002,4614.37
31682,4638.43
37674,6115
35962,5667.15
21410,3690.42
34250,3264.22
22266,3170.98
17130,5214.2
29114,4944.76
866,5654.53
16274,3475.96
7714,4729.61
14562,9302.84
10282,3258.9
18842,4604.87
17986,4584.21
6858,4660.86
1722,6470.52
11138,5697.96
23978,5898.85
20554,4575.92
10,5564.57
11994,5889.92
12850,6004.27
3435,4336.15
8571,5654.3
33395,4832.12
32539,5942.3
5147,5865.96
30827,5372.57
2579,9046.96
25691,7423.78
19699,5084.48
7715,5467.17
22267,5453.98
35107,7279.6
16275,6544.26
867,6867.43
23123,7177.64
9427,3791.58
28259,5804.89
10283,5249.03
29115,6327.64
4291,5438.15
21411,4737.73
34251,5808.63
11139,6772.03
17131,6486.58
36819,7063.29
26547,9470.95
18843,5440.22
13707,7312.74
39387,4769.13
37675,7247.86
11995,7020.82
6003,5479.01
14563,12322.3
23979,7118.77
40243,5843.73
20555,5156.78
35963,7102.1
29971,5274.3
15419,5485.84
6859,5460.8
38531,9480.38
12851,7011.71
27403,4890.78
17987,5671.63
24835,7221.24
11,6724.21
1723,7409.93
31683,5381.91
8572,7574.71
22268,5073.99
23124,7574.61
33396,4503.56
40244,5515.24
3436,4193.11
7716,6794.21
13708,9218.94
5148,6487.08
28260,5410.38
2580,11082.9
29972,6018.72
9428,3894.08
20556,6297.83
36820,8285.91
35964,8034.51
23980,7862.35
15420,4512.16
6860,6740.42
32540,7383.28
19700,6266.17
39388,4512.08
35108,7960.06
10284,5194.62
29116,6891.02
16276,5581.79
12,7911.54
21412,4400.58
4292,5305.39
11140,7772.85
17132,6912.92
12852,8901.29
26548,10601.1
868,8467.32
30828,6615.66
27404,4540.13
24836,8157.47
31684,6779.75
6004,6675.57
34252,5392.15
14564,10833.6
18844,6506.61
37676,8645.05
38532,10989.1
17988,6416.2
1724,9260.26
11996,8162.65
25692,8620.95
21413,3394.65
24837,7692.82
3437,3399.43
9429,3170.2
23981,7508.31
35109,7057.32
39389,3512.83
4293,4262.3
7717,6086
34253,4372.61
15421,4231.39
22269,4032.3
28261,4312.88
26549,10405.7
13709,7704.35
36821,7228.96
23125,7334.36
16277,4982.12
29117,6235.54
40245,4522.95
14565,10702.6
35965,7101.03
11141,7278.9
17133,7164.28
8573,6348.08
32541,6152.47
5149,5826.84
30829,5873.23
20557,5735.42
37677,7624.41
10285,4381.26
11997,7517.11
25693,8228
12853,7776.2
29973,5364.63
2581,9671.39
19701,5780.82
27405,3600.35
6861,5943.46
38533,9831.75
33397,3532.71
13,6936.9
1725,7987.87
869,7259.59
31685,5666.98
17989,6226.33
6005,5896.48
18845,6003.51
5150,6960.36
3438,5791.64
13710,8983.96
39390,5595.84
35110,7745.76
2582,10455.4
23982,9179.41
8574,8806.09
36822,8426.81
23126,7830.69
26550,10678
30830,7744.47
14566,10814.8
29974,7971.58
21414,5797.68
4294,5709.53
11142,7519.36
22270,5644.52
28262,5792.69
32542,8654.05
19702,7480.51
38534,10571.6
24838,8701.59
10286,5435.86
29118,7664.72
1726,9157.07
20558,7738.55
16278,6133.21
40246,5629.53
34254,5480.56
25694,9180
15422,6042.48
12854,8619.6
14,8659.39
18846,7767.57
870,8310.89
9430,4585.79
33398,5287.74
6006,8121.18
37678,8846.25
11998,8690.77
6862,7683.39
35966,8805.22
7718,7714.89
17134,7339.89
27406,6027.81
31686,7783.92
17990,8245.38
3439,4059.65
16279,5393.34
23127,6202.63
13711,5766.95
30831,3730.2
22271,4908.6
20559,3827.41
35111,6265.67
34255,4978.49
39391,4023.13
23983,6039.84
28263,5260.36
15423,4045.4
29975,3533.58
5151,4306.53
36823,5907.04
10287,4777.61
26551,8363.96
871,5902.94
11999,5618.02
1727,6836.42
4295,5269.48
35967,5843.57
2583,8389.93
8575,4083.93
11143,5831.78
18847,3817.88
19703,3691.78
38535,8924.77
24839,6148.37
29119,4680.5
27407,4203.57
17991,3767.25
17135,4348.93
40247,4986.35
14567,10590.4
25695,6703.05
33399,4033.94
15,5736.12
12855,5680.71
32543,4257.01
21415,4099.97
6863,3770.89
9431,3339.77
7719,3760.23
6007,3787.06
37679,6617.38
31687,3841.6
29976,3495.19
10288,3210.62
3440,3490.23
8576,3993.14
15424,3920.53
17136,4285.23
872,4820.19
5152,3928.39
35112,5056.33
28264,3321.94
32544,4035.19
17992,3677.94
20560,3625.44
23128,4914.31
29120,4196.39
21416,3662.35
2584,6240.81
22272,3162.84
11144,4917.27
6864,3643.18
26552,6259.37
36824,4926
24840,4845.34
27408,3706.59
33400,3640.41
39392,3703.15
40248,3517.05
4296,3188.2
31688,3745.18
35968,4867.43
23984,4861.7
12856,4840.31
9432,3108.86
16,4699.85
38536,6581.4
34256,3317.35
14568,6636.25
7720,3647.8
25696,5200.74
30832,3618.38
37680,5194.9
1728,5417.89
18848,3681.78
6008,3740.75
19704,3533.48
13712,5139.21
12000,4827.24
16280,3509.04
3441,4365.55
15425,4875.83
33401,4453.31
10289,4223.97
22273,4052.21
28265,4359.19
23129,5633.41
9433,3806.55
30833,4061.73
34257,4271.36
8577,4497.51
11145,5736.69
27409,4614.85
19705,3682.15
35113,5832.92
24841,5664.36
36825,5830.88
39393,4904.24
29121,4781.47
14569,8648.07
21417,4412.15
2585,8114.26
4297,4242.49
35969,5696.93
26553,8156.89
23985,5613.72
32545,4461.49
5153,4539.76
29977,3937.91
38537,8385.92
7721,3981
13713,6665.67
37681,6195.73
16281,4513.15
20561,3880.11
40249,4688.07
17137,4631.23
31689,3900.83
6865,4133.83
12857,6251.63
25697,6129.01
17,5499.36
1729,6250.81
18849,4010.8
6009,4212.96
17993,4045.03
12001,5810.25
873,5593.83
22274,6678.06
33402,4651.25
2586,13626.7
23130,10192.4
28266,7247.54
35114,10077.3
35970,9607.8
8578,8424.88
9434,3804.49
10290,6816.48
15426,4861.83
24842,10741.7
29978,7228.75
7722,8040.66
39394,4736.33
14570,18587.6
37682,10754
23986,10121
4298,7017.51
30834,8245.74
26554,14513.1
3442,4329.81
12858,10759.7
13714,11189.2
29122,8884.29
27410,4727.91
18850,8124.2
40250,7600.69
16282,7889.69
21418,4401.92
34258,7165.14
18,9340.68
11146,9893.69
17138,9604.97
36826,10183.4
874,10155.3
38538,14613.5
25698,11252.1
31690,8027.2
5154,8109.47
20562,7578.28
32546,8757.64
6866,8168.91
17994,7992.14
19706,7556.14
12002,10125.5
1730,11015.1
6010,7761.37
4299,7784.42
24843,10922.6
29123,9361.71
34259,7862.24
3443,7891.82
35115,10139.5
13715,13333.4
8579,10165.1
10291,7866.88
25699,11651.9
35971,10873.2
23131,9935.04
21419,7955.33
36827,10962.1
30835,8792.72
15427,10138.9
7723,9255.8
27411,8222.77
875,10569.7
38539,14202.6
2587,12972.4
16283,9103.34
20563,9042.97
37683,11527.3
22275,7483.15
11147,10173.2
28267,8046.81
32547,10195.6
17139,10352.4
19707,8432.73
9435,7259.92
33403,8160.56
40251,9171.76
14571,16409.2
31691,9077.36
17995,8715.81
12003,11447
23987,10843.4
12859,12529.9
5155,8619.47
6011,8848.41
26555,13581.6
18851,8722.09
1731,11457.5
39395,8933.72
29979,8148.56
19,10245.2
6867,9040.97
34260,6623.3
3444,6165.46
40252,6705.08
23132,9316.53
9436,5485.98
5156,6870.74
14572,19483.5
22276,6126.69
11148,9227.02
19708,6964.51
33404,6631.78
10292,6394.19
13716,11925.5
2588,13283.3
25700,11845.6
37684,11726.1
8580,7650.12
31692,7623.58
15428,7576.83
35116,9496.15
36828,10485.1
32548,7985.73
18852,7122.85
38540,14463.3
7724,7489.25
29980,6479.33
21420,6573.19
20564,6861.58
1732,11976.7
4300,6342.18
20,9592.27
35972,9869.87
28268,6628.38
17140,8358.34
24844,10356.2
16284,7137.52
27412,6872.99
17996,7019.48
26556,14107.1
6868,7294.35
12860,10763.1
30836,7354.12
876,10223.6
39396,6649.15
29124,7486.69
6012,6956.63
23988,10178.1
12004,9985.51
2589,12129.1
9437,5322.5
33405,5956.19
14573,12927.7
5157,6430.85
3445,5706.99
35117,7731.86
23133,7954.6
4301,7033.57
8581,6985.19
34261,7043.92
21421,5980.87
28269,7101.72
15429,6608.68
30837,6302.56
20565,6295.37
7725,6356.04
39397,6142.97
10293,6943.63
36829,8034.81
29125,6939.39
16285,7655.67
877,8059.16
31693,5996.25
22277,6768.23
17141,7522.3
35973,7670.71
26557,12730.9
38541,12464.3
18853,6275.25
13717,9860.27
24845,8444.49
40253,7219.03
6013,6220.91
1733,8975.09
11149,7848.82
25701,9158.2
32549,6796.2
23989,8085.45
17997,6343.13
19709,5976.9
29981,5846.32
27413,6044.38
12005,8370.73
6869,6361.93
12861,9272.24
21,7645.78
37685,8618.46
21422,3408.54
34262,3512.71
9438,3133.03
40254,3607.56
16286,3649.21
4302,3176.89
2590,5494.59
7726,3544.12
30838,3179.05
15430,4023.25
23134,3816.41
31694,3554.02
20566,2857.74
39398,3369.59
14574,6096.87
3446,3399.44
5158,2996.74
1734,5391.84
17142,3725.84
29982,3183
35118,3823.09
18854,3265.4
13718,5723
38542,6209.49
28270,3319.75
10294,3420.37
29126,3180.82
878,4175.07
26558,5959.18
32550,3466.64
22278,3111.53
8582,3490.98
17998,3524.08
24846,4450.86
33406,3366.04
6014,3498.09
23990,4895.43
35974,4932.32
6870,3258.41
37686,5533.77
12006,4867.98
22,4413.66
19710,3275.47
25702,5579.6
27414,3525.18
11150,3889.16
12862,4685.19
36830,4615.9
2591,7381.4
28271,5405.22
14575,8318.22
40255,5744.19
17143,5653.99
21423,3687.44
3447,3466.89
22279,5288.72
12007,6167.49
1735,6181.42
29983,4654.8
24847,6033.11
23991,5999.1
35975,6060.2
6015,4859.38
20567,4370.97
5159,5245.56
35119,6386.57
37687,6173.72
38543,7861.12
879,5753.02
6871,4804.14
16287,5933.78
27415,3827.85
15431,3967.08
26559,7766.61
12863,6587.68
29127,5677.5
13719,6748.92
33407,3737.98
39399,3869.22
17999,4855.52
23135,6241.94
34263,5525.95
25703,6312.87
30839,4796.73
8583,5044.24
36831,6024.83
32551,5180.79
31695,4718.8
10295,5185.27
18855,4781.18
9439,3099.24
4303,5235.26
19711,4432
23,5663.88
11151,6000.99
7727,4762.73
15432,2717.63
28272,2448.68
20568,3297.7
3448,2529.92
1736,5206.03
17144,3465.21
27416,2734.47
33408,2645.76
22280,2264.53
40256,2644.25
12864,4971.18
13720,5333.41
9440,2181.41
11152,4434.97
8584,3833.94
29128,3573.54
2592,5688
880,4540.16
38544,6116.85
6872,3392.1
35976,4578.82
34264,2452.48
39400,2824.87
10296,2283.72
23136,4372.36
7728,3413.15
25704,5036.15
23992,4432.77
14576,6206.28
4304,2299.09
5160,3300.22
30840,3393.52
18000,3140.38
37688,5162.32
21424,2580.13
35120,4627.28
24,4244.23
36832,4812.48
24848,4611.36
31696,3473.17
16288,2427.09
12008,4551.76
26560,5787.48
19712,3211.92
18856,3321.22
29984,3090.03
6016,3307.57
32552,3853.56
20569,7091.14
29129,7610.02
881,8032.08
28273,7936.77
10297,7834.89
27417,7075.56
39401,7223.35
23137,8283.09
21425,7066.27
22281,7610.33
2593,10323
8585,7613.49
23993,8364.98
33409,7074.43
5161,6920.08
19713,6920.89
24849,8588.96
9441,6174.28
35121,7940.89
13721,9677.8
40257,8431.75
29985,6261.98
14577,12363.1
34265,7956.11
16289,8615.12
15433,7714.68
35977,7927.56
26561,11342.8
30841,6903.67
36833,8076.33
17145,8213.92
7729,6935.37
4305,7643.11
25705,9222.35
1737,8772.02
31697,6662.87
11153,7930.82
25,7701.73
18857,7114.78
38545,10487.1
3449,6402.38
6017,6642.32
18001,7076.87
6873,6827.73
37689,8513.46
32553,7335.99
12009,8437.61
12865,9297.57
28274,8261.26
27418,7803.26
33410,7599.28
2594,16616.9
1738,12875.7
16290,8463.3
7730,8742.43
8586,9209.67
4306,8216.33
9442,5971.44
35122,11597.7
29130,9453.42
23138,11301.4
10298,8101.59
21426,7454.15
34266,8458.04
36834,11578.1
31698,8296.77
18002,8204.12
13722,12815.6
14578,20604.4
26,11020.9
24850,11943.2
3450,6758.66
15434,7704.51
39402,8078.45
882,11542.6
29986,8116.9
22282,7869.99
25706,12874.5
6874,8780.93
5162,8724.26
23994,11578.4
30842,8633.33
6018,8559.46
12866,12263
17146,9558.12
38546,17694.5
11154,11471.1
12010,12220.2
26562,17319.8
40258,8819.03
18858,8111.31
32554,9273.3
35978,11376
19714,7810.48
20570,8146.47
37690,12581.4
8587,9582.35
27419,6646.25
22283,9243.88
35123,9338.79
40259,9823.03
34267,9344.87
7731,8301.74
2595,11176.3
39403,6254.58
19715,8042.11
4307,9227.21
15435,6272.22
14579,11851.6
21427,6375.67
23139,9066.62
33411,6037.87
11155,9129.67
17147,8719.21
1739,10051.8
10299,9153.2
38547,11808.8
20571,8331.86
35979,9245.42
31699,8539.68
29987,7826.5
23995,9419.58
13723,9922.6
30843,8385.79
9443,5225.41
28275,9590.16
29131,9179.77
6019,8076.82
883,9526.85
3451,6143.07
16291,10200.3
32555,9421.36
6875,8301.38
25707,10006.9
26563,11462.2
18859,8305.4
36835,9600.69
5163,8216.83
12011,9271.35
12867,9923.77
18003,8196.3
37691,9688.53
27,9021.87
24851,9713.74
27420,6480.68
34268,5767.83
9444,5486.96
23140,6077.5
7732,4264.02
14580,10264.6
33412,6303.6
21428,6438.87
8588,4701.46
28276,5859.54
40260,6256.85
3452,6191.39
13724,7606.86
2596,9046.14
19716,3990.2
35124,5923.88
12012,6185.9
4308,5690.94
1740,6932.97
20572,4241.55
5164,4424.1
15436,7322.74
26564,9320.25
32556,4586.95
17148,5191.53
884,6019.08
29132,4800.95
36836,6185.92
29988,3983.62
35980,5840.4
22284,5619.96
23996,6026.97
11156,6061.2
38548,9309.66
39404,6787.89
6876,4260.98
28,5689.52
6020,4127.61
37692,6786.04
10300,5739.63
16292,6357.42
12868,7024.79
18860,4238.65
30844,4217.66
24852,6248.51
25708,6958.27
18004,4242.62
31700,4105.55
2597,7581.24
21429,2752.97
13725,7008.5
20573,3719.2
40261,3338.23
35125,4994.9
33413,2931.8
9445,2507.62
10301,2833.66
8589,4311.76
34269,2887.2
27421,2946.76
3453,2684.5
22285,2579.08
28277,2766.63
23141,4926.75
1741,6216.01
7733,3952.76
24853,5663.75
36837,5834.38
15437,3296.66
885,5457.2
14581,9365.46
4309,2609.52
29133,3917.77
11157,4958.74
5165,3557.42
30845,4048.2
26565,7889.36
19717,3582.28
38549,8301.29
39405,3311.17
17149,4383.62
6021,3724.27
12013,5593.34
23997,5347.54
35981,5384.13
16293,3043.09
12869,6338.24
18861,3841.84
25709,6267.22
6877,4019.66
32557,4311.18
31701,3895.63
37693,6392.32
29989,3532.77
29,4928.62
18005,3739.92
14582,5224.39
7734,3745.41
5166,3646.6
40262,4525.42
27422,5133.38
35126,4486.85
28278,4707.35
10302,4373.95
3454,4851.65
1742,4887.41
39406,4891.43
19718,3626.15
23142,4449.68
15438,5011.79
29134,3944.24
21430,4992.3
2598,4780.34
33414,4985.02
22286,4457.16
8590,3615.46
34270,4680.39
26566,5158.36
38550,5173.06
13726,4821.87
30846,3583.4
24854,4647.48
9446,4209.78
12014,4379.51
20574,3438.42
4310,4438.66
29990,3443.97
31702,3946.46
23998,4753.08
11158,4035.5
6878,3654.08
35982,4690.44
30,4214.32
886,4229.68
17150,4106.51
36838,4662.38
32558,3948.27
16294,4626.69
12870,4433.02
25710,5046.89
18862,3642.81
18006,3671.34
6022,3702.94
37694,4958.81
33415,5710.65
14583,8992.79
40263,6040.54
21431,5646.14
23143,6127.75
7735,4949.26
15439,5707.81
39407,5802.36
4311,5661.61
9447,4854.29
10303,5686.15
887,5859.53
22287,5742.28
29991,5165.24
3455,5342.28
2599,8375.59
26567,8666.06
38551,8708.81
24855,6331.15
13727,5984.38
29135,6196.51
20575,5082.2
36839,6418.01
28279,6030.46
23999,6189.01
8591,5573.11
34271,5924.49
17151,5902.17
32559,5840.45
31,5746.69
5167,5506.69
25711,6526.61
1743,6202.7
27423,5779.72
11159,6187.29
19719,4755.17
6879,5042.66
31703,5171.76
37695,6402.9
16295,6154.57
35983,6262.15
12871,6122.83
35127,6457.47
18007,5036.95
18863,4971.41
12015,6152.12
30847,5197.21
6023,5117.23
13728,11730.8
21432,7655.57
5168,8159.24
27424,7758.83
23144,10546.1
14584,18115.9
22288,7748.96
3456,7153.03
24856,12174.7
8592,8899.98
19720,8418.95
39408,7319.22
888,11443.8
38552,14201.1
10304,7529.03
1744,11605.3
7736,8665.94
29136,8938.79
11160,10073.3
34272,7957.63
28280,8059.71
2600,13544.5
15440,7953.01
35984,10540.8
17152,9824.4
40264,7919.52
33416,7527.57
35128,10261.6
29992,7870.04
24000,11292.7
4312,7724.27
16296,8658.92
25712,11959.1
30848,8963
37696,11363.1
26568,14587.2
32,10288.8
20576,8424.73
36840,11533.5
9448,6395.58
31704,8649.22
6024,8300.99
12872,11608
12016,10845.7
32560,9260.79
6880,8867.83
18864,8949.3
18008,8708.1
33417,4375.94
3457,4216.32
17153,5859.04
22289,3972.36
13729,7143.11
15441,4593.96
35129,6730.62
38553,9201.37
1745,7481.5
23145,6820.03
40265,4459.98
20577,5001.92
8593,5583.02
21433,4375.05
26569,9218.76
19721,4839.02
5169,5210.35
30849,5097.66
7737,5256.39
39409,4620.78
10305,4160.41
889,6581.74
12017,6938.83
4313,4033.6
2601,8900.46
25713,7514.85
28281,4081.45
12873,7007.99
32561,5719.31
33,6460.91
18865,5044.79
24857,6929.9
9449,3754.26
27425,4431.41
29137,5474.22
34273,4183.77
29993,4732.27
14585,10870.1
6025,5108.14
16297,4332.08
18009,5014.42
11161,6730.72
35985,6605.38
6881,5218.98
24001,6827.79
36841,6794.12
31705,5068.71
37697,7325.25
20578,3712.44
22290,5109.38
23146,5355.94
10306,5457.62
19722,3384.55
38554,7285.06
28282,5294.45
40266,5844.02
29138,4673.59
2602,6858.85
18866,3686.49
7738,3790.28
5170,4408.26
30850,3769.34
1746,5359.81
29994,3867.81
39410,5893.82
27426,5732.18
14586,7614.08
34274,5515.69
36842,5298.76
21434,5535.21
34,5199.65
35986,5472.16
3458,5422.47
26570,7117.39
24858,5126.72
890,4993.84
8594,4271.27
9450,4813.15
6026,4141.96
4314,5423.18
37698,5439.29
18010,3944.92
32562,4316.45
11162,5573.32
35130,5618.26
33418,5649.03
13730,5740.55
12018,5601.09
25714,5403
16298,5804.93
31706,3605.8
24002,5341.06
6882,3867.55
17154,4569.35
15442,6124.11
12874,5666.97
29995,3672.58
27427,4784.78
26571,7718.78
23147,5499.17
13731,5872.02
29139,4387.17
1747,6090.3
10307,4462.3
17155,4591.37
30851,3868.91
22291,4401.76
2603,7708.5
28283,4577.65
12019,5475.25
35987,5444.42
32563,4263.05
5171,4167.2
3459,4553
33419,4788.07
9451,3950.19
891,5416.38
34275,4577.82
6883,3962.63
40267,4826.28
14587,9584.58
19723,3649.99
36843,5586.14
24003,5491.71
11163,5500.66
35131,5595.56
38555,7851.12
15443,5230.09
7739,3916.47
21435,4802.15
8595,4203.27
18867,3855.63
12875,5530.83
16299,5106.69
35,5275.61
25715,6052.02
20579,3832.55
24859,5552.48
39411,4755.07
6027,3954.89
4315,4601.39
31707,3874.75
18011,3906.37
37699,5963.18
29996,5883.15
38556,9885.36
10308,5426.02
892,8298.95
39412,4656.95
24860,8239.97
27428,5064.09
8596,6791.19
2604,9666.56
28284,5686.63
3460,4649.69
35132,7303.85
35988,7690.66
15444,5555.2
17156,7300.93
11164,7209.31
33420,5041.25
40268,5719.52
22292,5448.94
23148,7141.19
24004,7763.32
16300,6253.6
26572,9803.72
18868,6377.5
19724,5922.18
9452,4249.57
13732,8962.36
34276,5665.04
29140,6335.33
21436,5122.25
20580,5970.25
32564,6874.03
12876,8605.39
25716,8447.51
6884,6652.12
31708,6329.44
30852,6415.2
5172,6121.05
7740,6513.1
37700,8331.83
14588,11938.6
36844,8156.31
6028,6416.18
18012,6720.1
12020,8087.76
36,7644.37
4316,5504.18
1748,8690.53
33421,3081.96
7741,3088.03
22293,2430.52
27429,3160.14
11165,3697.85
8597,3397.71
893,3765.71
3461,2964.74
35133,3603.52
9453,2702.82
2605,4800.03
10309,2455.25
14589,4951.48
24005,3657.74
16301,2689.85
26573,4597.92
32565,3231.31
23149,3597.04
13733,4277.12
39413,3115.85
24861,3685.7
29141,3087.28
20581,2867.37
40269,2642.08
34277,2467.14
4317,2450.9
25717,3887.54
12877,4136.19
6885,3042.33
28285,2502.61
5173,3043.29
38557,4598.12
15445,3254.58
17157,3447.91
30853,2855.9
12021,3857.86
